SB_light_d_0,SB_light_d_1,SB_light_d_2,SB_light_d_3,SB_light_d_4,SB_light_d_5
1.242315770394654,1.635282777818062,0.8459464267359005,,0.851896463891386,2.3765150375939847
1.519008658008658,1.1548515507084083,0.9207182745037461,,0.887390408943807,1.7097682370820668
2.2025531505531504,1.8294860347985344,1.0954597701149424,,1.3857389711737536,3.173462998102467
2.1563181818181816,1.630050440205429,1.0199864847795883,,1.252020435704646,2.0718232323232324
1.1071019298245615,1.6022471412246673,0.703002492863174,,0.7763139900183107,1.9898253968253967
2.1699870129870127,1.6547976363930712,1.0454694608199415,,1.270485347985348,2.4123087318087313
2.151068730940652,1.6547976363930712,0.9974069364161849,,1.3139800725635236,2.4123087318087313
1.6837370733841321,2.1539791507754895,0.9893554295983963,,1.2654580356544278,5.177666666666666
1.668055049315011,1.456506493506493,0.9758970340068738,,1.2549462100681612,1.6120552530752168
1.6837370733841321,1.6696373626373624,0.9893554295983963,,1.2654580356544278,2.2455693581780536
2.1745215234204,1.6696373626373624,1.042669801462905,,1.3477039627039626,2.2455693581780536
2.187877769289534,5.188260869565218,1.067361883574342,,1.3656794119122886,
2.122036561441056,5.188260869565218,0.9564621848739495,,1.2821765222482433,
2.1312727272727274,5.188260869565218,0.9679913092234372,,1.291264917877821,
2.1287191011235955,5.188260869565218,0.9673344947735192,,1.2906644254740498,
2.124222438907307,5.188260869565218,0.96,,1.2849462590903487,
2.1810461262875056,1.7025608465608464,1.054630028735632,,1.3564520146520145,
2.1408003086022886,1.6237392085039144,0.9837886825817861,,1.3034722393711156,
2.1312727272727274,1.6951785714285712,0.9679913092234372,,1.291264917877821,
2.187877769289534,1.8038254686489978,1.067361883574342,,1.3656794119122886,
2.1408003086022886,2.2255970695970695,0.9837886825817861,,1.3034722393711156,
2.1312727272727274,1.6584280805401495,0.9679913092234372,,1.291264917877821,
2.122036561441056,1.6085677655677653,0.9564621848739495,,1.2821765222482433,
2.1312727272727274,1.7370874033374033,0.9679913092234372,,1.291264917877821,
2.217159782745989,1.7370874033374033,1.1198796636889121,,1.4029864150582383,
2.186331538549662,3.455809523809523,1.0559665697674419,,1.3576730158730157,
2.217159782745989,1.2570827067669172,1.1198796636889121,,1.4029864150582383,
2.183658456486042,1.7660028374986356,1.055294436416185,,1.3570591423309655,
2.217159782745989,1.7660028374986356,1.1198796636889121,,1.4029864150582383,
2.164710115218774,3.3009120879120877,1.0170537176547658,,1.3289217963608206,
2.1931631815516903,3.3009120879120877,1.0686984246061515,,1.3669004131332898,
1.6837370733841321,3.3009120879120877,0.9893554295983963,,1.2654580356544278,
1.668055049315011,3.3009120879120877,0.9758970340068738,,1.2549462100681612,
1.6837370733841321,3.3009120879120877,0.9893554295983963,,1.2654580356544278,
2.1563990820974754,1.244946496791662,1.0026304211187933,,1.318049486461251,
2.1563990820974754,1.1691626739158871,1.0026304211187933,,1.318049486461251,
1.4207681726649866,2.3375928297055055,0.8373943701226312,,1.0087570240944925,
1.4167420128890718,1.295669321540579,0.8329729357369109,,1.005256872101969,
2.1528695149064996,2.5728120212824157,1.07733588794926,,1.370219092331768,
2.1603840173607614,2.340985520226899,1.0918531293285705,,1.3805314009661833,
2.199365498842243,2.3160533126293994,1.1718460920308926,,1.4354444444444443,
2.1218718238283456,2.359937065497074,1.1155417401042815,,1.3934755996691481,
1.300620422022799,2.359937065497074,0.9249419071976618,,1.149027664859982,
2.2490048154093096,2.9819885398981323,1.1967325227963526,,1.4545687636275537,
2.2515584415584415,2.135232855895395,1.1973893372462705,,1.455169256031325,
2.080865330321852,2.387806437389771,1.0363793469418883,,1.337228636106395,
1.734087157287157,2.387806437389771,1.11488470988471,,1.3426915113871636,
1.352584943211666,1.8919759465886226,0.914551355748077,,1.1509193633781114,
1.6514685314685313,1.8919759465886226,1.0384324238568836,,1.2814414414414412,
1.2082827837543362,1.8919759465886226,0.8764882647454428,,1.1193148148148147,
1.3129305863627898,1.8919759465886226,0.9545217331687919,,1.190008043694141,
1.503537873643986,1.8919759465886226,1.013516157358623,,1.2579634820416752,
1.2994373302963171,1.018364516839093,0.8100754751999009,,0.9247431577750728,
1.2886094385794675,0.9291395960638704,0.8732406702208682,,1.1313012531328321,
1.493848200818789,1.1860776942355888,0.9120767142494893,,1.18875604164243,
1.2148190416141236,1.0600693285909868,0.8713522663551025,,1.1165595193856064,
1.501766640241002,1.3761951661091807,0.9277314352314352,,1.2007337662337663,
1.225330615620938,1.1955188643275685,0.8337472137791286,,1.0935291227362691,
1.302189858159887,1.1847432654329206,0.8715184450775905,,1.1341328320802004,
1.3555798879357366,1.2026393950979144,0.8143625219167641,,1.0982223069428558,
1.9704205959525107,1.2026393950979144,0.9811321276716904,,1.2906783015044225,
1.5390502046972636,1.6862552576203194,0.7923630111216459,,0.990380949920274,
1.8399312865120827,1.026006887023508,0.9284593406593407,,1.1640331174197454,
1.1551234294161123,1.2339633938853098,0.6930835770369752,,0.7919098988445797,
1.3868626373626374,1.2339633938853098,0.7093190302611688,,0.8407915388873098,
1.887616883116883,2.504229079609986,,,1.841787606700942,
1.7374978354978352,2.504229079609986,,,1.6861838331160364,
1.0477966249621633,2.504229079609986,,,0.9897635976852472,
1.7646810477657933,2.504229079609986,,,1.716255261687465,
1.7857374087677536,2.504229079609986,,,1.7274896214896216,
1.5880585129156557,1.128550316212855,,,1.5924750116100452,
1.5653549419767907,1.0671918824005986,,,1.57435298692641,
1.5880585129156557,1.640557692307692,,,1.5924750116100452,
1.8312329545454546,1.172124351099663,,,1.779282193771774,
1.8575454545454544,1.8469309381638148,,,1.8083417278528784,
1.7377963841899586,1.653625,,,1.6795095345830642,
1.7522954545454545,1.6293924881618593,,,1.6932357811679843,
1.7492090347923681,1.6613872549019608,,,1.691811482635012,
1.741507815280173,1.6613872549019608,,,1.6835063700261022,
1.843964809384164,2.214970862470863,,,1.7933194263363756,
1.768913875598086,1.473664457754556,,,1.7112112303763105,
1.7522954545454545,1.69104926999028,,,1.6932357811679843,
1.8575454545454544,1.69104926999028,,,1.8083417278528784,
1.768913875598086,3.76017316017316,,,1.7112112303763105,
1.7522954545454545,3.76017316017316,,,1.6932357811679843,
1.7377963841899586,3.76017316017316,,,1.6795095345830642,
1.7522954545454545,3.76017316017316,,,1.6932357811679843,
1.9163137850923853,3.76017316017316,,,1.8718324786324785,
1.8503750657944202,1.3370130325814535,,,1.7962416940160952,
1.9163137850923853,1.2361291729977921,,,1.8718324786324785,
1.8471293663461892,2.5378442306373836,,,1.7947680718528178,
1.9163137850923853,1.3992484472049689,,,1.8718324786324785,
1.8090426674774498,2.8348836996336995,,,1.7508333735230288,
1.863955710955711,2.468034127872874,,,1.8112639955325982,
1.5880585129156557,2.4338198790154357,,,1.5924750116100452,
1.5653549419767907,2.5591547548470674,,,1.57435298692641,
1.5880585129156557,2.5591547548470674,,,1.5924750116100452,
1.7937890442890443,3.3434246309246305,,,1.7341930573174953,
1.7937890442890443,2.218203600789413,,,1.7341930573174953,
1.173416976234515,2.542184981684982,,,1.2453116201969299,
1.1673762872237503,2.542184981684982,,,1.2398522920203736,
1.8310184068804758,3.089319105691057,,,1.8056288280684831,
1.8465725940725939,3.089319105691057,,,1.8229598743806616,
1.9329479740118038,3.089319105691057,,,1.920447009886665,
1.8234099234099233,3.089319105691057,,,1.8341957615328603,
1.5070261437908496,3.089319105691057,,,1.4211198735904618,
1.9947923681257014,1.1929815052417463,,,1.9651881060116356,
1.9978787878787876,1.105598037704834,,,1.9666124045446078,
1.7385930735930735,2.3363262305962533,,,1.7396855574512275,
1.8392034491254001,1.2401027676027676,,,1.7536968085106384,
1.5298024543029238,2.5435,,,1.426307712220904,
1.7515020460446231,2.280636307966375,,,1.64892647424346,
1.3285052072997743,2.253468899521531,,,1.3308090865985602,
1.4207329452157038,2.351887634105025,,,1.4404684684684685,
1.5431596848689424,2.351887634105025,,,1.562685569669617,
1.1742077415761627,2.8602686839702622,,,1.168344246091693,
1.3549236208454036,2.0928985075473836,,,1.356533136812901,
1.456837379828913,2.336148842395922,,,1.4601422376499775,
1.3314987959895654,2.336148842395922,,,1.329262053735738,
1.4717866100286268,5.876871980676329,,,1.477517825311943,
1.3019790104947524,5.876871980676329,,,1.299633211732088,
1.33836383580286,5.876871980676329,,,1.3563822596199187,
1.3165760171857452,5.876871980676329,,,1.3172871084673297,
1.601662398029384,5.876871980676329,,,1.6486247086247086,
1.2549140180662426,1.68612675070028,,,1.2628677718965347,
1.4529898032753112,1.628324714501185,,,1.4982840434419382,
0.9349729952587096,2.9374285714285717,,,0.9807951697425382,
0.9961483516483515,1.794910839160839,,,1.064879226020258,
2.4385281385281385,3.484269841269841,,,8.280795454545453,
2.1984329004329006,2.8932998500749627,,,7.740306324110672,
1.1796425412912015,2.85298773690078,,,1.8434285714285714,
2.2203030303030302,2.9789523809523812,,,7.971519138755982,
2.357987762237762,2.9789523809523812,,,7.478070824524312,
1.9178641319541512,4.626142857142858,,,3.0594605394605394,
1.8927989139780077,2.4774342105263156,,,2.9597619047619044,
1.9178641319541512,3.011124682431112,,,3.0594605394605394,
2.3933504054630816,3.011124682431112,,,7.754545454545455,
2.4145906829488917,3.068211180124224,,,7.965045454545454,
2.313719583898688,3.068211180124224,,,7.27938630490956,
2.3279205851619644,3.068211180124224,,,7.333545454545454,
2.3233977448182284,3.068211180124224,,,7.323444444444443,
2.316873141951123,3.068211180124224,,,7.293373015873016,
2.4036627140974964,1.2794781194559433,,,7.850227272727272,
2.3419131069733483,1.2284820812135406,,,7.403712121212121,
2.3279205851619644,1.8421128951408605,,,7.333545454545454,
2.4145906829488917,1.3385943652823447,,,7.965045454545454,
2.3419131069733483,2.1215935672514616,,,7.403712121212121,
2.3279205851619644,1.8357248157248154,,,7.333545454545454,
2.313719583898688,1.8034619079009322,,,7.27938630490956,
2.3279205851619644,1.8680517099380343,,,7.333545454545454,
2.463237762237762,1.8680517099380343,,,8.65569320214669,
2.4131324110671932,2.6315264788403083,,,7.871872294372293,
2.463237762237762,1.5971321950360853,,,8.65569320214669,
2.408324718759501,1.892547283702213,,,7.8607980972515845,
2.463237762237762,1.892547283702213,,,8.65569320214669,
2.379413875598086,4.596038647342995,,,7.594724958949096,
2.424060379918589,4.596038647342995,,,7.986690476190475,
1.9178641319541512,4.596038647342995,,,3.0594605394605394,
1.8927989139780077,4.596038647342995,,,2.9597619047619044,
1.9178641319541512,4.596038647342995,,,3.0594605394605394,
2.3667922899884926,1.7271071428571427,,,7.513065476190475,
2.3667922899884926,1.6634339581986637,,,7.513065476190475,
1.2653817792368938,1.7131785714285712,,,1.9752862926547134,
1.2593139086826795,1.8335137803373094,,,1.9535797535797534,
2.3113751248751244,2.2469621489621487,,,5.517023809523809,
2.323712121212121,1.6690498500749626,,,5.692440476190475,
2.390537518037518,1.6252734511864948,,,7.722261904761905,
2.230895333480079,1.7547023809523807,,,5.289166666666666,
1.9048128205128207,1.7547023809523807,,,3.3918734968734974,
2.5188221480012523,3.3614761904761905,,,11.743944444444445,
2.5233449883449883,1.2621184210526315,,,11.754045454545455,
2.163616883116883,1.783410396716826,,,4.282427536231884,
2.2985453830655067,1.783410396716826,,,6.318474916387959,
1.9221804866524923,3.278612047359778,,,2.9750251572327047,
2.2261537737624693,3.278612047359778,,,5.0807198848184285,
1.5784562211981568,3.278612047359778,,,1.9830043618278914,
1.6598801313628901,3.278612047359778,,,2.458069601373949,
1.8109802264532255,3.278612047359778,,,3.056625641025641,
1.2868050364269874,1.241004753416518,,,2.0371451800232285,
1.6235258373383232,1.179774633632343,,,2.0417518037518034,
1.76006940103886,2.372916959064327,,,2.4130611601513237,
1.5885216892458407,1.292428234046655,,,1.9814555052790346,
1.7715286339676581,2.6057604921394395,,,2.481794930875576,
1.571479946524064,2.3376355367951573,,,1.8740646853146852,
1.5944433250230525,2.3059631169104495,,,1.9964590964590965,
1.5984526907705177,2.393230622009569,,,1.9341274327122153,
1.9692215679057785,2.393230622009569,,,3.447436921783011,
1.4702719198790626,2.9862576499388007,,,2.4194592384359828,
1.6964166666666667,2.1315797650625234,,,2.990570684217743,
0.9809778475492761,2.392441128148959,,,1.4949388723798889,
1.0608639971139973,2.392441128148959,,,1.680882764294529,
7.442941176470588,7.440675136116153,,,,
8.516097560975608,7.440675136116153,,,,
1.8967032967032964,7.440675136116153,,,,
8.5827027027027,7.440675136116153,,,,
7.23152600170503,7.440675136116153,,,,
2.5216064370412195,1.4096357670221493,,,,
2.425217391304348,1.0655552695838952,,,,
2.5216064370412195,1.8780098605098605,,,,
7.301428571428571,1.5040463967405144,,,,
7.364736842105262,2.4446819238333632,,,,
7.080765027322404,1.866157437638762,,,,
7.1355172413793095,1.9424913657770801,,,,
7.102183908045977,1.8928026219063956,,,,
7.087666666666666,1.8928026219063956,,,,
7.331499999999998,4.389854819976771,,,,
7.167777777777777,1.5034585155362064,,,,
7.1355172413793095,1.9979061457465903,,,,
7.364736842105262,1.9979061457465903,,,,
7.167777777777777,3.234050751879699,,,,
7.1355172413793095,3.234050751879699,,,,
7.080765027322404,3.234050751879699,,,,
7.1355172413793095,3.234050751879699,,,,
7.551070593735391,3.234050751879699,,,,
7.4072575757575745,1.222979597024762,,,,
7.551070593735391,1.1530175706646295,,,,
7.36773188405797,2.3026846265862284,,,,
7.551070593735391,1.2715539541759056,,,,
7.3132043842682135,2.528895688330471,,,,
7.440494417862839,2.3137039337474117,,,,
2.5216064370412195,2.289303063774713,,,,
2.425217391304348,2.3250288623777964,,,,
2.5216064370412195,2.3250288623777964,,,,
7.280957575757576,2.9248529411764705,,,,
7.280957575757576,2.1160071926697315,,,,
2.2501742581090403,2.3566355053806034,,,,
2.2325988885256622,2.3566355053806034,,,,
4.867424242424242,2.223703243616287,,,,
4.9086987522281635,2.223703243616287,,,,
5.176157575757576,2.223703243616287,,,,
3.94295238095238,2.223703243616287,,,,
2.7694466403162052,2.223703243616287,,,,
7.764927536231883,1.2972569046378322,,,,
7.798260869565216,1.2437387650721248,,,,
3.7170499419279905,1.1173536200570848,,,,
4.697087912087912,1.3486512564796034,,,,
2.655981240981241,1.3630272727272725,,,,
4.421443443443443,1.1348047807036568,,,,
1.5289721083514185,1.1025492300811446,,,,
1.7517563928844413,1.1432924348542588,,,,
2.1572222222222224,1.1432924348542588,,,,
2.1381355932203387,1.8230107180954636,,,,
1.6439108391608392,0.9253410707029663,,,,
2.03115508047793,1.1781516197455735,,,,
1.546318814277072,1.1781516197455735,,,,
2.0529865574676895,2.1544124788255226,,,,
1.5110888719124014,2.1544124788255226,,,,
1.5951538461538461,2.1544124788255226,,,,
1.9567968477882272,2.1544124788255226,,,,
2.8116941203385957,2.1544124788255226,,,,
2.757454608949632,1.0881022508576688,,,,
3.696753282801324,1.083622082569608,,,,
1.503796992481203,1.4250473220473219,,,,
1.7285823201131492,1.1322853870070364,,,,
3.3900952380952374,1.619389925373134,,,,
2.75,1.424281474752063,,,,
1.3034115488138738,1.397341477700611,,,,
2.7718701298701296,1.4455318024791708,,,,
3.3113863636363634,1.4455318024791708,,,,
2.6991062885182697,1.9283050397877983,,,,
2.669149206349206,1.2490823910389128,,,,
2.6991062885182697,1.4642627843603078,,,,
3.3449175050301805,1.4642627843603078,,,,
3.366157782515991,5.1169704433497545,,,,
3.263543859649123,5.1169704433497545,,,,
3.2794876847290637,5.1169704433497545,,,,
3.273222020568663,5.1169704433497545,,,,
3.2666974177015566,5.1169704433497545,,,,
3.3552298136645957,1.7140299114578768,,,,
3.2934802065404467,1.4665882857755848,,,,
3.2794876847290637,1.8682124819624817,,,,
3.366157782515991,1.8215036231884056,,,,
3.2934802065404467,2.4852418108207583,,,,
3.2794876847290637,1.7038925194406922,,,,
3.263543859649123,1.6858246391171725,,,,
3.2794876847290637,1.895012987012987,,,,
3.4166363636363632,1.895012987012987,,,,
3.368457326892109,3.8053070175438592,,,,
3.4166363636363632,1.277760751555066,,,,
3.3617233201581023,1.8565624673360879,,,,
3.4166363636363632,1.8565624673360879,,,,
3.334738791423002,3.3918522207898745,,,,
3.3793852957435044,3.3918522207898745,,,,
2.6991062885182697,3.3918522207898745,,,,
2.669149206349206,3.3918522207898745,,,,
2.6991062885182697,3.3918522207898745,,,,
3.322117205813408,1.290934426229508,,,,
3.322117205813408,1.0304194812442165,,,,
1.4982881588999235,1.8839093701996927,,,,
1.491502615214243,1.358973218787573,,,,
3.2169857549857546,2.2211704085388293,,,,
3.2293227513227514,1.856569264069264,,,,
3.2961481481481476,1.8881838761125689,,,,
3.0951832122679575,1.8960099955876863,,,,
2.6498706075533662,1.8960099955876863,,,,
3.4686464237516867,2.9057893502228476,,,,
3.474912087912087,1.5934087333691642,,,,
3.0279047619047614,1.9439950303108198,,,,
3.1489854809437388,1.9439950303108198,,,,
2.6800852126454533,2.585484555984556,,,,
3.0688531807175874,2.585484555984556,,,,
2.2724953314659198,2.585484555984556,,,,
2.3650195604668927,2.585484555984556,,,,
2.5483556443556443,2.585484555984556,,,,
1.4548232323232324,1.423712581536111,,,,
2.3344609173597934,1.248502786377709,,,,
2.5090093224459684,1.3669262914699147,,,,
2.28469315245478,1.4893201754385963,,,,
2.5196348402317588,1.6766770186335402,,,,
2.273586297760211,1.2989438159879334,,,,
2.306117143486608,1.2797086834733893,,,,
2.3475905295215638,1.385817896389325,,,,
2.78563437849944,1.385817896389325,,,,
1.7421887755102041,2.198380952380952,,,,
2.093456093189964,1.0383198055379412,,,,
1.1009774891774893,1.379501729113798,,,,
1.2164600840336135,1.379501729113798,,,,
1.9374643649033891,3.7250434782608695,,,,
1.8918072377061137,3.7250434782608695,,,,
1.09995324850588,3.7250434782608695,,,,
1.905163483575248,3.7250434782608695,,,,
1.8871794297656366,3.7250434782608695,,,,
1.4843933011849053,1.3197735507246378,,,,
1.4688389783364104,1.3178490396158462,,,,
1.4843933011849053,2.4183269686907023,,,,
1.910082251082251,1.3822884437423466,,,,
1.9231365146481423,2.710380116959064,,,,
1.8586050775325074,2.4274347290640392,,,,
1.8677174712080373,2.3906937119675455,,,,
1.8651638450589054,2.448270833333333,,,,
1.8607508471553413,2.448270833333333,,,,
1.9164610389610388,3.248969841269841,,,,
1.8770626432391135,2.182089467365894,,,,
1.8677174712080373,2.483210558926194,,,,
1.9231365146481423,2.483210558926194,,,,
1.8770626432391135,3.900115942028986,,,,
1.8677174712080373,3.900115942028986,,,,
1.8586050775325074,3.900115942028986,,,,
1.8677174712080373,3.900115942028986,,,,
1.9517747500571594,3.900115942028986,,,,
1.9217464512231952,1.5796873978424322,,,,
1.9517747500571594,1.3797732076942475,,,,
1.919073369159576,1.4840977564102564,,,,
1.9517747500571594,1.6638149130562923,,,,
1.900595733519846,1.9243245614035085,,,,
1.9284219269102987,1.5060202702702703,,,,
1.4843933011849053,1.498076111487876,,,,
1.4688389783364104,1.515702537593985,,,,
1.4843933011849053,1.515702537593985,,,,
1.8924560987185568,2.9038153846153847,,,,
1.8924560987185568,1.1651464063886423,,,,
1.1544168309282195,1.5918084471962533,,,,
1.1504355874011045,1.5918084471962533,,,,
1.8422009966777406,2.92068487394958,,,,
1.84953549145126,2.92068487394958,,,,
1.8875141082237288,2.92068487394958,,,,
1.777666029622551,2.92068487394958,,,,
1.3755770768984656,2.92068487394958,,,,
1.9826366061537761,1.1341077865322657,,,,
1.985190232302908,1.0753556797863433,,,,
1.7376401004954984,2.188970558580359,,,,
1.7208721558798956,1.174452570820992,,,,
1.38976119726241,2.3750095818815327,,,,
1.6642185951303599,2.2044395783499837,,,,
1.132485415352802,2.182185170612281,,,,
1.2057929531503488,2.2086663405885707,,,,
1.3563563684022397,2.2086663405885707,,,,
1.187056701087075,2.688884540117417,,,,
1.1911058664240044,2.039320447880565,,,,
1.3390833333333334,2.2379402549697494,,,,
1.143077283372365,2.2379402549697494,,,,
1.3468139694697232,2.7578981115502854,,,,
1.1448455141487979,2.7578981115502854,,,,
1.175801428859505,2.7578981115502854,,,,
1.1810978220745665,2.7578981115502854,,,,
1.6030534670008354,2.7578981115502854,,,,
1.355928679550685,1.0929780271154745,,,,
1.5092313959264778,1.0275840263340261,,,,
0.9860626185958253,2.1905121932900338,,,,
1.0997809492200463,1.13073197492163,,,,
2.614964052287582,2.351607403940061,,,,
2.3838775543972863,2.1567698745532575,,,,
1.2170753630605846,2.1320695985134295,,,,
2.4009307189542484,2.2045431350258937,,,,
2.5518633067406418,2.2045431350258937,,,,
1.9694741743710302,2.5916709292412614,,,,
1.9484485514485512,2.005530496783693,,,,
1.9694741743710302,2.1978583797920184,,,,
2.5798807189542483,2.1978583797920184,,,,
2.5964991400068795,2.974722222222222,,,,
2.515477059067712,2.974722222222222,,,,
2.5272557189542484,2.974722222222222,,,,
2.5234505439161965,2.974722222222222,,,,
2.5180806459570126,2.974722222222222,,,,
2.5879768728004025,1.09708482370976,,,,
2.5386959363455524,1.0574453446613092,,,,
2.5272557189542484,2.170390263691684,,,,
2.5964991400068795,1.1358589981447125,,,,
2.5386959363455524,2.356829416630176,,,,
2.5272557189542484,2.175330316742081,,,,
2.515477059067712,2.144310064935065,,,,
2.5272557189542484,2.1904738906088754,,,,
2.6341300385432804,2.1904738906088754,,,,
2.5959133807369104,2.6966777257351024,,,,
2.6341300385432804,2.0134840099543143,,,,
2.591889235867695,2.2085641606100324,,,,
2.6341300385432804,2.2085641606100324,,,,
2.5692436974789916,5.389047619047619,,,,
2.6044356479433874,5.389047619047619,,,,
1.9694741743710302,5.389047619047619,,,,
1.9484485514485512,5.389047619047619,,,,
1.9694741743710302,5.389047619047619,,,,
2.559112681436211,1.8381333584715935,,,,
2.559112681436211,1.6808196721311475,,,,
1.2910387061577178,1.9141481497904795,,,,
1.2859222327504523,1.960131914893617,,,,
