,McD=0_SB=1,Category,Kind,Item,Energy(kcal),Fat(g),Carbohydrates(g),Fiber(g),Protein(g),Sodium(g),b_Energy(kcal),b_Fat(g),b_Carbohydrates(g),b_Fiber(g),b_Protein(g),b_Sodium(g),d_Energy(kcal),d_Fat(g),d_Carbohydrates(g),d_Fiber(g),d_Protein(g),d_Sodium(g)
106,1,food,Snacks & Sweets - Chocolates & Candy,Strawberry Bear YoYos,60,0.0,13,2.0,0,0.0,0.08275862068965517,0.0,0.12351543942992874,0.4,0.0,0.0,0.05911330049261084,0.0,0.08822531387852053,0.2857142857142857,0.0,0.0
107,1,food,Snacks & Sweets - Chocolates & Candy,Salted Almond Chocolate Bites,300,22.0,24,4.0,7,0.2,0.41379310344827586,0.9072164948453608,0.22802850356294538,0.8,0.3218390804597701,0.4597701149425288,0.2955665024630542,0.6480117820324006,0.16287750254496097,0.5714285714285714,0.22988505747126436,0.3539823008849558
108,1,food,Snacks & Sweets - Chocolates & Candy,"Charles Chocolates - Caramelized Crisp Rice Bar, Bittersweet",180,14.0,18,3.0,2,0.0,0.2482758620689655,0.5773195876288659,0.171021377672209,0.6,0.09195402298850575,0.0,0.17733990147783255,0.4123711340206186,0.12215812690872074,0.42857142857142855,0.06568144499178982,0.0
109,1,food,Snacks & Sweets - Chocolates & Candy,Bissinger's Gummy Pandas Blackberry Hibiscus,130,0.0,29,0.0,3,0.02,0.1793103448275862,0.0,0.2755344418052256,0.0,0.13793103448275862,0.04597701149425287,0.12807881773399016,0.0,0.19681031557516118,0.0,0.09852216748768473,0.03539823008849558
110,1,food,Snacks & Sweets - Chocolates & Candy,Charles Chocolates √ Toffee Coffee Bar,200,14.0,19,2.0,2,0.02,0.27586206896551724,0.5773195876288659,0.18052256532066507,0.4,0.09195402298850575,0.04597701149425287,0.19704433497536947,0.4123711340206186,0.1289446895147608,0.2857142857142857,0.06568144499178982,0.03539823008849558
111,1,food,Snacks & Sweets - Chocolates & Candy,Bissinger's Gummy Pandas Raspberry Yumberry,130,0.0,29,0.0,3,0.02,0.1793103448275862,0.0,0.2755344418052256,0.0,0.13793103448275862,0.04597701149425287,0.12807881773399016,0.0,0.19681031557516118,0.0,0.09852216748768473,0.03539823008849558
112,1,food,Snacks & Sweets - Chocolates & Candy,Droga Money on Honey Caramels,180,9.0,27,1.0,1,0.14,0.2482758620689655,0.3711340206185567,0.25653206650831356,0.2,0.04597701149425287,0.32183908045977017,0.17733990147783255,0.26509572901325484,0.18323719036308111,0.14285714285714285,0.03284072249589491,0.24778761061946908
113,1,food,Snacks & Sweets - Chocolates & Candy,Justin's - Dark Chocolate Peanut Butter Cups,210,14.0,21,1.0,4,0.12,0.2896551724137931,0.5773195876288659,0.1995249406175772,0.2,0.1839080459770115,0.27586206896551724,0.20689655172413796,0.4123711340206186,0.14251781472684086,0.14285714285714285,0.13136288998357964,0.21238938053097348
115,1,food,Snacks & Sweets - Fruit & Nuts,Banana,110,0.0,27,3.0,1,0.0,0.15172413793103448,0.0,0.25653206650831356,0.6,0.04597701149425287,0.0,0.10837438423645321,0.0,0.18323719036308111,0.42857142857142855,0.03284072249589491,0.0
116,1,food,Snacks & Sweets - Fruit & Nuts,Orange,90,0.0,25,4.0,0,0.0,0.12413793103448276,0.0,0.2375296912114014,0.8,0.0,0.0,0.08866995073891627,0.0,0.16966406515100102,0.5714285714285714,0.0,0.0
117,1,food,Snacks & Sweets - Fruit & Nuts,Seasonal Fruit Blend,90,0.0,24,4.0,1,0.0,0.12413793103448276,0.0,0.22802850356294538,0.8,0.04597701149425287,0.0,0.08866995073891627,0.0,0.16287750254496097,0.5714285714285714,0.03284072249589491,0.0
118,1,food,Snacks & Sweets - Fruit & Nuts,Squirrel - Fruit & Nut,200,12.0,23,3.0,4,0.1,0.27586206896551724,0.4948453608247423,0.21852731591448932,0.6,0.1839080459770115,0.2298850574712644,0.19704433497536947,0.35346097201767307,0.15609093993892095,0.42857142857142855,0.13136288998357964,0.1769911504424779
119,1,food,Snacks & Sweets - Fruit & Nuts,Squirrel - Classic Almonds,260,23.0,8,5.0,9,0.17,0.3586206896551724,0.9484536082474226,0.07600950118764846,1.0,0.41379310344827586,0.39080459770114945,0.2561576354679803,0.6774668630338734,0.05429250084832033,0.7142857142857143,0.2955665024630542,0.3008849557522124
120,1,food,Snacks & Sweets - Fruit & Nuts,Squirrel - Cr?me Br?l?e Almonds,240,16.0,16,3.0,8,0.165,0.3310344827586207,0.6597938144329897,0.15201900237529692,0.6,0.367816091954023,0.37931034482758624,0.23645320197044337,0.4712812960235641,0.10858500169664066,0.42857142857142855,0.2627257799671593,0.29203539823008856
121,1,food,Snacks & Sweets - Fruit & Nuts,BarNana - Peanut Butter Chewy Banana Bites,180,8.0,25,2.0,3,0.11,0.2482758620689655,0.32989690721649484,0.2375296912114014,0.4,0.13793103448275862,0.25287356321839083,0.17733990147783255,0.23564064801178206,0.16966406515100102,0.2857142857142857,0.09852216748768473,0.1946902654867257
122,1,food,Snacks & Sweets - Fruit & Nuts,Peter Rabbit Organics - Apple & Grape,100,0.0,26,1.0,9,0.01,0.13793103448275862,0.0,0.24703087885985747,0.2,0.41379310344827586,0.022988505747126436,0.09852216748768473,0.0,0.17645062775704107,0.14285714285714285,0.2955665024630542,0.01769911504424779
123,1,food,Snacks & Sweets - Fruit & Nuts,Peter Rabbit Organics - Strawberry Banana,80,0.0,18,2.0,1,0.0,0.1103448275862069,0.0,0.171021377672209,0.4,0.04597701149425287,0.0,0.0788177339901478,0.0,0.12215812690872074,0.2857142857142857,0.03284072249589491,0.0
124,1,food,Snacks & Sweets - Fruit & Nuts,Strawberry Bear YoYos,60,0.0,13,2.0,0,0.0,0.08275862068965517,0.0,0.12351543942992874,0.4,0.0,0.0,0.05911330049261084,0.0,0.08822531387852053,0.2857142857142857,0.0,0.0
125,1,food,Snacks & Sweets - Popcorn & Chips,Tortilla Chips,310,19.0,32,3.0,3,0.32,0.42758620689655175,0.7835051546391752,0.30403800475059384,0.6,0.13793103448275862,0.735632183908046,0.3054187192118227,0.5596465390279824,0.21717000339328132,0.42857142857142855,0.09852216748768473,0.5663716814159293
126,1,food,Snacks & Sweets - Popcorn & Chips,BBQ Chips,270,13.0,35,2.0,5,0.41,0.3724137931034483,0.5360824742268041,0.332541567695962,0.4,0.22988505747126436,0.9425287356321839,0.2660098522167488,0.38291605301914583,0.23752969121140144,0.2857142857142857,0.16420361247947454,0.7256637168141593
127,1,food,Snacks & Sweets - Popcorn & Chips,Butter Gourmet Popcorn,150,7.0,18,3.0,2,0.24,0.20689655172413793,0.28865979381443296,0.171021377672209,0.6,0.09195402298850575,0.5517241379310345,0.1477832512315271,0.2061855670103093,0.12215812690872074,0.42857142857142855,0.06568144499178982,0.42477876106194695
128,1,food,Snacks & Sweets - Popcorn & Chips,Hippie Snacks Sesame Snap Coconut Clusters,120,9.0,8,3.0,2,0.045,0.16551724137931034,0.3711340206185567,0.07600950118764846,0.6,0.09195402298850575,0.10344827586206896,0.11822660098522168,0.26509572901325484,0.05429250084832033,0.42857142857142855,0.06568144499178982,0.07964601769911504
129,1,food,Snacks & Sweets - Popcorn & Chips,Hippeas - Far Out Fajita,100,4.0,14,3.0,3,0.115,0.13793103448275862,0.16494845360824742,0.1330166270783848,0.6,0.13793103448275862,0.26436781609195403,0.09852216748768473,0.11782032400589103,0.09501187648456057,0.42857142857142855,0.09852216748768473,0.2035398230088496
130,1,food,Snacks & Sweets - Popcorn & Chips,Hippeas - White Cheddar,100,4.0,14,3.0,3,0.115,0.13793103448275862,0.16494845360824742,0.1330166270783848,0.6,0.13793103448275862,0.26436781609195403,0.09852216748768473,0.11782032400589103,0.09501187648456057,0.42857142857142855,0.09852216748768473,0.2035398230088496
131,1,food,Snacks & Sweets - Popcorn & Chips,Kettle Corn,130,5.0,21,3.0,2,0.13,0.1793103448275862,0.20618556701030927,0.1995249406175772,0.6,0.09195402298850575,0.2988505747126437,0.12807881773399016,0.1472754050073638,0.14251781472684086,0.42857142857142855,0.06568144499178982,0.23008849557522126
132,1,food,Snacks & Sweets - Popcorn & Chips,POP! - Sunflower Oil & Sea Salt,150,8.0,17,3.0,3,0.63,0.20689655172413793,0.32989690721649484,0.16152019002375298,0.6,0.13793103448275862,1.4482758620689655,0.1477832512315271,0.23564064801178206,0.1153715643026807,0.42857142857142855,0.09852216748768473,1.1150442477876108
133,1,food,Snacks & Sweets - Popcorn & Chips,Salt & Vinegar Kettle Chips,270,13.0,34,5.0,2,0.64,0.3724137931034483,0.5360824742268041,0.32304038004750596,1.0,0.09195402298850575,1.471264367816092,0.2660098522167488,0.38291605301914583,0.2307431286053614,0.7142857142857143,0.06568144499178982,1.1327433628318586
134,1,food,Snacks & Sweets - Popcorn & Chips,Rhythm Super Foods Kale Chips - Sea Salt,130,10.0,8,4.0,5,0.25,0.1793103448275862,0.41237113402061853,0.07600950118764846,0.8,0.22988505747126436,0.5747126436781609,0.12807881773399016,0.2945508100147276,0.05429250084832033,0.5714285714285714,0.16420361247947454,0.4424778761061947
135,1,food,Snacks & Sweets - Popcorn & Chips,Simply Salted Kettle Chips,280,14.0,34,2.0,5,0.24,0.38620689655172413,0.5773195876288659,0.32304038004750596,0.4,0.22988505747126436,0.5517241379310345,0.2758620689655173,0.4123711340206186,0.2307431286053614,0.2857142857142857,0.16420361247947454,0.42477876106194695
136,1,food,Snacks & Sweets - Popcorn & Chips,Sweet Potato Kettle Chips,300,18.0,33,5.0,3,0.14,0.41379310344827586,0.7422680412371134,0.31353919239904987,1.0,0.13793103448275862,0.32183908045977017,0.2955665024630542,0.5301914580265097,0.22395656599932134,0.7142857142857143,0.09852216748768473,0.24778761061946908
137,1,food,Snacks & Sweets - Meat & Cheese,Creminelli Sopressata Monterey Jack Snack Tray,220,17.0,0,0.0,15,0.72,0.30344827586206896,0.7010309278350515,0.0,0.0,0.6896551724137931,1.6551724137931034,0.21674876847290642,0.5007363770250369,0.0,0.0,0.49261083743842365,1.2743362831858407
138,1,food,Snacks & Sweets - Meat & Cheese,Country Archer √ Hickory Smoked Turkey Jerky,70,1.0,5,0.0,10,0.33,0.09655172413793103,0.041237113402061855,0.047505938242280284,0.0,0.45977011494252873,0.7586206896551725,0.06896551724137932,0.029455081001472757,0.0339328130302002,0.0,0.3284072249589491,0.5840707964601771
139,1,food,Snacks & Sweets - Meat & Cheese,Country Archer √ Original Beef Jerky,70,1.0,5,0.0,11,0.33,0.09655172413793103,0.041237113402061855,0.047505938242280284,0.0,0.5057471264367817,0.7586206896551725,0.06896551724137932,0.029455081001472757,0.0339328130302002,0.0,0.361247947454844,0.5840707964601771
140,1,food,Snacks & Sweets - Meat & Cheese,Moon Cheese - Cheddar,70,5.0,1,0.0,5,0.0,0.09655172413793103,0.20618556701030927,0.009501187648456057,0.0,0.22988505747126436,0.0,0.06896551724137932,0.1472754050073638,0.006786562606040041,0.0,0.16420361247947454,0.0
141,1,food,Snacks & Sweets - Meat & Cheese,Babybel Mini Cheese Snack,70,6.0,0,0.0,5,0.16,0.09655172413793103,0.24742268041237114,0.0,0.0,0.22988505747126436,0.367816091954023,0.06896551724137932,0.17673048600883653,0.0,0.0,0.16420361247947454,0.28318584070796465
142,1,food,Snacks & Sweets - Meat & Cheese,String Cheese,80,6.0,1,0.0,7,0.2,0.1103448275862069,0.24742268041237114,0.009501187648456057,0.0,0.3218390804597701,0.4597701149425288,0.0788177339901478,0.17673048600883653,0.006786562606040041,0.0,0.22988505747126436,0.3539823008849558
143,1,food,Snacks & Sweets - Snack Bars,Dark Chocolate Chip Peanut Butter Perfect Bar,320,19.0,25,3.0,15,0.11,0.4413793103448276,0.7835051546391752,0.2375296912114014,0.6,0.6896551724137931,0.25287356321839083,0.3152709359605912,0.5596465390279824,0.16966406515100102,0.42857142857142855,0.49261083743842365,0.1946902654867257
144,1,food,Snacks & Sweets - Snack Bars,Perfect Bar - Peanut Butter,330,18.0,26,4.0,17,0.06,0.45517241379310347,0.7422680412371134,0.24703087885985747,0.8,0.7816091954022989,0.13793103448275862,0.32512315270935965,0.5301914580265097,0.17645062775704107,0.5714285714285714,0.5582922824302134,0.10619469026548674
145,1,food,Snacks & Sweets - Snack Bars,Good Squared - Urban Trail,130,7.0,15,2.0,4,0.0,0.1793103448275862,0.28865979381443296,0.14251781472684086,0.4,0.1839080459770115,0.0,0.12807881773399016,0.2061855670103093,0.10179843909060061,0.2857142857142857,0.13136288998357964,0.0
146,1,food,Snacks & Sweets - Snack Bars,KIND - Almond Coconut Cashew Chai,200,14.0,18,3.0,5,0.015,0.27586206896551724,0.5773195876288659,0.171021377672209,0.6,0.22988505747126436,0.034482758620689655,0.19704433497536947,0.4123711340206186,0.12215812690872074,0.42857142857142855,0.16420361247947454,0.026548672566371685
147,1,food,Snacks & Sweets - Snack Bars,KIND Peanut Butter Dark Chocolate,200,13.0,17,2.5,7,0.04,0.27586206896551724,0.5360824742268041,0.16152019002375298,0.5,0.3218390804597701,0.09195402298850575,0.19704433497536947,0.38291605301914583,0.1153715643026807,0.35714285714285715,0.22988505747126436,0.07079646017699116
148,1,food,Snacks & Sweets - Snack Bars,That's It - Apple & Blueberry Bar,100,0.0,26,4.0,1,0.025,0.13793103448275862,0.0,0.24703087885985747,0.8,0.04597701149425287,0.0574712643678161,0.09852216748768473,0.0,0.17645062775704107,0.5714285714285714,0.03284072249589491,0.044247787610619475
149,1,food,Snacks & Sweets - Snack Bars,That's It - Apple & Mango Bar,100,0.0,27,3.0,0,0.025,0.13793103448275862,0.0,0.25653206650831356,0.6,0.0,0.0574712643678161,0.09852216748768473,0.0,0.18323719036308111,0.42857142857142855,0.0,0.044247787610619475
150,1,food,Snacks & Sweets - Snack Bars,This Bar Saves Lives≥ √ Dark Chocolate Cherry & Sea Salt Bar,160,6.0,26,6.0,3,0.07,0.2206896551724138,0.24742268041237114,0.24703087885985747,1.2,0.13793103448275862,0.16091954022988508,0.1576354679802956,0.17673048600883653,0.17645062775704107,0.8571428571428571,0.09852216748768473,0.12389380530973454
151,1,food,Snacks & Sweets - Snack Bars,This Bar Saves Lives≥ √ Dark Chocolate Peanut Butter & Sea Salt Bar,190,10.0,22,6.0,4,0.11,0.2620689655172414,0.41237113402061853,0.20902612826603326,1.2,0.1839080459770115,0.25287356321839083,0.187192118226601,0.2945508100147276,0.1493043773328809,0.8571428571428571,0.13136288998357964,0.1946902654867257
152,1,food,Snacks & Sweets - Snack Bars,"This Bar Saves Lives≥ √ Madagascar Vanilla, Almond & Honey Bar",180,9.0,22,7.0,4,0.07,0.2482758620689655,0.3711340206185567,0.20902612826603326,1.4,0.1839080459770115,0.16091954022988508,0.17733990147783255,0.26509572901325484,0.1493043773328809,1.0,0.13136288998357964,0.12389380530973454
153,1,food,Snacks & Sweets - Snack Bars,Blueberry & Oatmeal Jammy Sammy,110,3.5,20,1.0,2,0.04,0.15172413793103448,0.14432989690721648,0.19002375296912113,0.2,0.09195402298850575,0.09195402298850575,0.10837438423645321,0.10309278350515465,0.1357312521208008,0.14285714285714285,0.06568144499178982,0.07079646017699116
154,1,food,Snacks & Sweets - Snack Bars,This Bar Saves Lives≥ √ Wild Blueberry Pistachio Bar,160,7.0,24,7.0,4,0.08,0.2206896551724138,0.28865979381443296,0.22802850356294538,1.4,0.1839080459770115,0.1839080459770115,0.1576354679802956,0.2061855670103093,0.16287750254496097,1.0,0.13136288998357964,0.14159292035398233
155,1,food,Snacks & Sweets - Snack Bars,Chocolate Chip Kids Clif ZBar╝,130,3.5,24,3.0,5,0.1,0.1793103448275862,0.14432989690721648,0.22802850356294538,0.6,0.22988505747126436,0.2298850574712644,0.12807881773399016,0.10309278350515465,0.16287750254496097,0.42857142857142855,0.16420361247947454,0.1769911504424779
156,1,drink,Cold Drinks,Cool Lime Starbucks Refreshers≥ Beverage,45,0.0,11,0.0,0,0.01,0.06206896551724138,0.0,0.10451306413301663,0.0,0.0,0.022988505747126436,0.044334975369458136,0.0,0.07465218866644045,0.0,0.0,0.01769911504424779
157,1,drink,Cold Drinks,Strawberry Acai Starbucks Refreshers≥ Beverage,80,0.0,18,1.0,0,0.01,0.1103448275862069,0.0,0.171021377672209,0.2,0.0,0.022988505747126436,0.0788177339901478,0.0,0.12215812690872074,0.14285714285714285,0.0,0.01769911504424779
158,1,drink,Cold Drinks,Vegan Superberry A?a?,340,12.0,55,8.0,6,0.14,0.4689655172413793,0.4948453608247423,0.5225653206650831,1.6,0.27586206896551724,0.32183908045977017,0.3349753694581281,0.35346097201767307,0.3732609433322023,1.1428571428571428,0.19704433497536947,0.24778761061946908
159,1,drink,Cold Drinks,Very Berry Hibiscus Starbucks Refreshers≥ Beverage,60,0.0,14,1.0,0,0.01,0.08275862068965517,0.0,0.1330166270783848,0.2,0.0,0.022988505747126436,0.05911330049261084,0.0,0.09501187648456057,0.14285714285714285,0.0,0.01769911504424779
160,1,drink,Cold Drinks,Evolution Fresh≥Organic Ginger Limeade,110,0.0,28,0.0,0,0.005,0.15172413793103448,0.0,0.2660332541567696,0.0,0.0,0.011494252873563218,0.10837438423645321,0.0,0.19002375296912113,0.0,0.0,0.008849557522123895
162,1,drink,Cold Drinks,Iced Espresso Classics - Vanilla Latte,130,2.5,21,0.0,5,0.065,0.1793103448275862,0.10309278350515463,0.1995249406175772,0.0,0.22988505747126436,0.14942528735632185,0.12807881773399016,0.0736377025036819,0.14251781472684086,0.0,0.16420361247947454,0.11504424778761063
163,1,drink,Cold Drinks,Iced Espresso Classics - Caffe Mocha,140,2.5,23,0.0,5,0.09,0.19310344827586207,0.10309278350515463,0.21852731591448932,0.0,0.22988505747126436,0.20689655172413793,0.13793103448275865,0.0736377025036819,0.15609093993892095,0.0,0.16420361247947454,0.1592920353982301
164,1,drink,Cold Drinks,Iced Espresso Classics - Caramel Macchiato,130,2.5,21,0.0,5,0.065,0.1793103448275862,0.10309278350515463,0.1995249406175772,0.0,0.22988505747126436,0.14942528735632185,0.12807881773399016,0.0736377025036819,0.14251781472684086,0.0,0.16420361247947454,0.11504424778761063
165,1,drink,Cold Drinks,Shaken Sweet Tea,80,0.0,19,0.0,0,0.01,0.1103448275862069,0.0,0.18052256532066507,0.0,0.0,0.022988505747126436,0.0788177339901478,0.0,0.1289446895147608,0.0,0.0,0.01769911504424779
166,1,drink,Cold Drinks,Tazoб╝ Bottled Berry Blossom White,60,0.0,15,0.0,0,0.01,0.08275862068965517,0.0,0.14251781472684086,0.0,0.0,0.022988505747126436,0.05911330049261084,0.0,0.10179843909060061,0.0,0.0,0.01769911504424779
167,1,drink,Cold Drinks,Tazoб╝ Bottled Black Mango,150,0.0,38,0.0,0,0.015,0.20689655172413793,0.0,0.36104513064133015,0.0,0.0,0.034482758620689655,0.1477832512315271,0.0,0.2578893790295216,0.0,0.0,0.026548672566371685
168,1,drink,Cold Drinks,Tazoб╝ Bottled Black with Lemon,140,0.0,35,0.0,0,0.01,0.19310344827586207,0.0,0.332541567695962,0.0,0.0,0.022988505747126436,0.13793103448275865,0.0,0.23752969121140144,0.0,0.0,0.01769911504424779
169,1,drink,Cold Drinks,Tazoб╝ Bottled Brambleberry,140,0.0,35,0.0,0,0.015,0.19310344827586207,0.0,0.332541567695962,0.0,0.0,0.034482758620689655,0.13793103448275865,0.0,0.23752969121140144,0.0,0.0,0.026548672566371685
170,1,drink,Cold Drinks,Tazoб╝ Bottled Giant Peach,150,0.0,37,0.0,0,0.015,0.20689655172413793,0.0,0.3515439429928741,0.0,0.0,0.034482758620689655,0.1477832512315271,0.0,0.25110281642348153,0.0,0.0,0.026548672566371685
171,1,drink,Cold Drinks,Tazoб╝ Bottled Iced Passion,70,0.0,17,0.0,0,0.01,0.09655172413793103,0.0,0.16152019002375298,0.0,0.0,0.022988505747126436,0.06896551724137932,0.0,0.1153715643026807,0.0,0.0,0.01769911504424779
172,1,drink,Cold Drinks,Tazoб╝ Bottled Lemon Ginger,120,0.0,31,0.0,0,0.01,0.16551724137931034,0.0,0.29453681710213775,0.0,0.0,0.022988505747126436,0.11822660098522168,0.0,0.21038344078724128,0.0,0.0,0.01769911504424779
173,1,drink,Cold Drinks,Tazoб╝ Bottled Organic Black Lemonade,140,0.0,35,0.0,0,0.01,0.19310344827586207,0.0,0.332541567695962,0.0,0.0,0.022988505747126436,0.13793103448275865,0.0,0.23752969121140144,0.0,0.0,0.01769911504424779
174,1,drink,Cold Drinks,Tazoб╝ Bottled Organic Iced Black Tea,60,0.0,15,0.0,0,0.01,0.08275862068965517,0.0,0.14251781472684086,0.0,0.0,0.022988505747126436,0.05911330049261084,0.0,0.10179843909060061,0.0,0.0,0.01769911504424779
175,1,drink,Cold Drinks,Tazoб╝ Bottled Organic Iced Green Tea,120,0.0,31,0.0,0,0.01,0.16551724137931034,0.0,0.29453681710213775,0.0,0.0,0.022988505747126436,0.11822660098522168,0.0,0.21038344078724128,0.0,0.0,0.01769911504424779
176,1,drink,Cold Drinks,Tazoб╝ Bottled Plum Pomegranate,140,0.0,35,0.0,0,0.01,0.19310344827586207,0.0,0.332541567695962,0.0,0.0,0.022988505747126436,0.13793103448275865,0.0,0.23752969121140144,0.0,0.0,0.01769911504424779
177,1,drink,Cold Drinks,Tazoб╝ Bottled Tazoberry,150,0.0,38,0.0,0,0.015,0.20689655172413793,0.0,0.36104513064133015,0.0,0.0,0.034482758620689655,0.1477832512315271,0.0,0.2578893790295216,0.0,0.0,0.026548672566371685
178,1,drink,Cold Drinks,Tazoб╝ Bottled White Cranberry,140,0.0,35,0.0,0,0.01,0.19310344827586207,0.0,0.332541567695962,0.0,0.0,0.022988505747126436,0.13793103448275865,0.0,0.23752969121140144,0.0,0.0,0.01769911504424779
179,1,drink,Cold Drinks,Teavanaб╝ Shaken Iced Black Tea,30,0.0,8,0.0,0,0.005,0.041379310344827586,0.0,0.07600950118764846,0.0,0.0,0.011494252873563218,0.02955665024630542,0.0,0.05429250084832033,0.0,0.0,0.008849557522123895
180,1,drink,Cold Drinks,Teavanaб╝ Shaken Iced Black Tea Lemonade,70,0.0,17,0.0,0,0.0,0.09655172413793103,0.0,0.16152019002375298,0.0,0.0,0.0,0.06896551724137932,0.0,0.1153715643026807,0.0,0.0,0.0
181,1,drink,Cold Drinks,Teavanaб╝ Shaken Iced Green Tea,30,0.0,8,0.0,0,0.005,0.041379310344827586,0.0,0.07600950118764846,0.0,0.0,0.011494252873563218,0.02955665024630542,0.0,0.05429250084832033,0.0,0.0,0.008849557522123895
182,1,drink,Cold Drinks,Teavanaб╝ Shaken Iced Green Tea Lemonade,70,0.0,17,0.0,0,0.005,0.09655172413793103,0.0,0.16152019002375298,0.0,0.0,0.011494252873563218,0.06896551724137932,0.0,0.1153715643026807,0.0,0.0,0.008849557522123895
183,1,drink,Cold Drinks,Teavanaб╝ Shaken Iced Passion Tango≥ Tea,30,0.0,8,0.0,0,0.005,0.041379310344827586,0.0,0.07600950118764846,0.0,0.0,0.011494252873563218,0.02955665024630542,0.0,0.05429250084832033,0.0,0.0,0.008849557522123895
184,1,drink,Cold Drinks,Teavanaб╝ Shaken Iced Passion Tango≥ Tea Lemonade,90,0.0,24,0.0,0,0.0,0.12413793103448276,0.0,0.22802850356294538,0.0,0.0,0.0,0.08866995073891627,0.0,0.16287750254496097,0.0,0.0,0.0
185,1,drink,Cold Drinks,Teavanaб╝ Shaken Iced Peach Green Tea,60,0.0,15,0.0,0,0.0,0.08275862068965517,0.0,0.14251781472684086,0.0,0.0,0.0,0.05911330049261084,0.0,0.10179843909060061,0.0,0.0,0.0
186,1,drink,Cold Drinks,Iced Espresso Classics - Vanilla Latte,130,2.5,21,0.0,5,0.065,0.1793103448275862,0.10309278350515463,0.1995249406175772,0.0,0.22988505747126436,0.14942528735632185,0.12807881773399016,0.0736377025036819,0.14251781472684086,0.0,0.16420361247947454,0.11504424778761063
187,1,drink,Cold Drinks,Iced Espresso Classics - Caffe Mocha,140,2.5,23,0.0,5,0.09,0.19310344827586207,0.10309278350515463,0.21852731591448932,0.0,0.22988505747126436,0.20689655172413793,0.13793103448275865,0.0736377025036819,0.15609093993892095,0.0,0.16420361247947454,0.1592920353982301
188,1,drink,Cold Drinks,Iced Espresso Classics - Caramel Macchiato,130,2.5,21,0.0,5,0.065,0.1793103448275862,0.10309278350515463,0.1995249406175772,0.0,0.22988505747126436,0.14942528735632185,0.12807881773399016,0.0736377025036819,0.14251781472684086,0.0,0.16420361247947454,0.11504424778761063
189,1,drink,Cold Drinks,Starbucks Refreshers≥ Raspberry Pomegranate,90,0.0,27,0.0,0,0.0,0.12413793103448276,0.0,0.25653206650831356,0.0,0.0,0.0,0.08866995073891627,0.0,0.18323719036308111,0.0,0.0,0.0
190,1,drink,Cold Drinks,Starbucks Refreshers≥Strawberry Lemonade,90,0.0,27,0.0,0,0.0,0.12413793103448276,0.0,0.25653206650831356,0.0,0.0,0.0,0.08866995073891627,0.0,0.18323719036308111,0.0,0.0,0.0
191,1,drink,Cold Drinks,Starbucksб╝ Doubleshot Protein Dark Chocolate,210,2.5,33,2.0,20,0.115,0.2896551724137931,0.10309278350515463,0.31353919239904987,0.4,0.9195402298850575,0.26436781609195403,0.20689655172413796,0.0736377025036819,0.22395656599932134,0.2857142857142857,0.6568144499178982,0.2035398230088496
192,1,drink,Cold Drinks,Starbucksб╝ Doubleshot Protein Vanilla,200,2.5,34,2.0,20,0.12,0.27586206896551724,0.10309278350515463,0.32304038004750596,0.4,0.9195402298850575,0.27586206896551724,0.19704433497536947,0.0736377025036819,0.2307431286053614,0.2857142857142857,0.6568144499178982,0.21238938053097348
193,1,drink,Cold Drinks,Starbucksб╝ Iced Coffee Caramel,60,0.0,13,0.0,1,0.0,0.08275862068965517,0.0,0.12351543942992874,0.0,0.04597701149425287,0.0,0.05911330049261084,0.0,0.08822531387852053,0.0,0.03284072249589491,0.0
194,1,drink,Cold Drinks,Starbucksб╝ Iced Coffee Light Sweetened,50,0.0,11,0.0,1,0.0,0.06896551724137931,0.0,0.10451306413301663,0.0,0.04597701149425287,0.0,0.04926108374384237,0.0,0.07465218866644045,0.0,0.03284072249589491,0.0
195,1,drink,Cold Drinks,Starbucksб╝ Iced Coffee Unsweetened,10,0.0,2,0.0,1,0.0,0.013793103448275862,0.0,0.019002375296912115,0.0,0.04597701149425287,0.0,0.009852216748768475,0.0,0.013573125212080083,0.0,0.03284072249589491,0.0
196,1,drink,Hot Drinks,Blonde Roast,5,0.0,0,0.0,1,0.01,0.006896551724137931,0.0,0.0,0.0,0.04597701149425287,0.022988505747126436,0.004926108374384237,0.0,0.0,0.0,0.03284072249589491,0.01769911504424779
197,1,drink,Hot Drinks,Cloverб╝ Brewed Coffee,10,0.0,0,0.0,1,0.01,0.013793103448275862,0.0,0.0,0.0,0.04597701149425287,0.022988505747126436,0.009852216748768475,0.0,0.0,0.0,0.03284072249589491,0.01769911504424779
198,1,drink,Cold Drinks,Cold Brew with Cold Foam,35,0.0,7,0.0,2,0.03,0.04827586206896552,0.0,0.0665083135391924,0.0,0.09195402298850575,0.06896551724137931,0.03448275862068966,0.0,0.047505938242280284,0.0,0.06568144499178982,0.05309734513274337
199,1,drink,Cold Drinks,Cold Brew with Salted Cream Cold Foam,230,14.0,23,0.0,2,0.33,0.31724137931034485,0.5773195876288659,0.21852731591448932,0.0,0.09195402298850575,0.7586206896551725,0.2266009852216749,0.4123711340206186,0.15609093993892095,0.0,0.06568144499178982,0.5840707964601771
200,1,drink,Hot Drinks,Decaf Pike Placeб╝ Roast,5,0.0,0,0.0,1,0.01,0.006896551724137931,0.0,0.0,0.0,0.04597701149425287,0.022988505747126436,0.004926108374384237,0.0,0.0,0.0,0.03284072249589491,0.01769911504424779
