,"('Salads', 'Chiken Snacks', 'Cold Drinks')","('Salads', 'Chiken Snacks', 'Hot Drinks')","('Salads', 'Snacks', 'Cold Drinks')","('Salads', 'Snacks', 'Hot Drinks')","('Chiken Snacks', 'Snacks', 'Cold Drinks')","('Chiken Snacks', 'Snacks', 'Hot Drinks')"
18,1.0974408112748033,0.9086014700049788,1.0974408112748033,0.9086014700049788,1.1617355351383127,0.8408903557965267
19,1.269459220993748,1.2118168675094672,1.269459220993748,1.2118168675094672,1.263913322546939,1.0817881736413448
20,1.2642177185582628,1.1699716773365834,1.2642177185582628,1.1699716773365834,1.2501849644960883,1.0582706401567614
21,1.1633983548257607,1.1086696174196176,1.1633983548257607,1.1086696174196176,1.0577544309811742,1.0223205813664864
22,1.304175875956172,1.0747405780494017,1.304175875956172,1.0747405780494017,1.282302283486494,1.0071900893449215
23,1.2116503126503126,1.0267534207180506,1.2116503126503126,1.0267534207180506,1.2296916726736005,0.9772281869508674
24,1.1626593233558409,0.968139523392688,1.1626593233558409,0.968139523392688,1.2004645479057725,0.9392203649472488
25,1.0871064743358887,1.0774900555833622,1.0871064743358887,1.0774900555833622,1.1533328185694256,1.0087957338910696
26,1.4859932533843985,1.0267534207180506,1.4859932533843985,1.0267534207180506,1.3677971193641856,0.9772281869508674
27,1.4859932533843985,0.968139523392688,1.4859932533843985,0.968139523392688,1.3677971193641856,0.9392203649472488
28,1.4856441547570542,1.083193086554454,1.4856441547570542,1.083193086554454,1.367628616010969,1.0121747804989951
29,1.4863455695106118,1.0337059928914438,1.4863455695106118,1.0337059928914438,1.3679666994161448,0.9815165148774248
30,1.2235925369263398,0.975857991091636,1.2235925369263398,0.975857991091636,1.2366658916867028,0.9441548193583814
31,1.158527397314267,1.1503732457608744,1.158527397314267,1.1503732457608744,1.1999837725924682,1.0498318143403418
32,1.0698711885993972,1.1073313723313725,1.0698711885993972,1.1073313723313725,1.146925895047356,1.024634801754477
33,1.2317846652710216,1.0116819128583836,1.2317846652710216,1.0116819128583836,1.2411094931280149,0.9032338657850952
34,1.1689083459022067,0.9093053245873368,1.1689083459022067,0.9093053245873368,1.205814498651237,0.8447943847343531
35,1.083066651522631,0.8474893403997082,1.083066651522631,0.8474893403997082,1.1548108747044916,0.8040609564965159
36,1.2362710250323177,0.7905453556714059,1.2362710250323177,0.7905453556714059,1.243417607163103,0.7654108601456189
37,1.1689083459022067,0.9651587657420692,1.1689083459022067,0.9651587657420692,1.205814498651237,0.8788173147407145
38,1.0851207109284882,0.9190541939732642,1.0851207109284882,0.9190541939732642,1.1561558823603806,0.8491466366720921
39,1.2445194009735687,0.8671697746697746,1.2445194009735687,0.8671697746697746,1.2478492136910266,0.8143213193896458
40,1.1794492009069328,0.9555088932806324,1.1794492009069328,0.9555088932806324,1.2116847451626591,0.936160013613287
41,1.0928841277064305,0.8961497162967751,1.0928841277064305,0.8961497162967751,1.1608241564020991,0.8978193987265873
42,1.321870500280527,0.8349506834665391,1.321870500280527,0.8349506834665391,1.2862656929425145,0.8562829425351225
43,1.268162778219032,1.0161154117286095,1.268162778219032,1.0161154117286095,1.257603573446597,0.9735574285840664
44,1.1994473723735222,0.9635421308051436,1.1994473723735222,0.9635421308051436,1.2199465782603531,0.9396757163840208
45,0.9839648046037752,0.915911831594236,0.9839648046037752,0.915911831594236,0.9544433481109248,0.9076994782593748
46,0.933968710537277,0.9222795280769812,0.933968710537277,0.9222795280769812,0.9229593055903604,0.914736354291933
47,0.8069245738653633,0.8618178136770812,0.8069245738653633,0.8618178136770812,0.7770032461364288,0.8745462355544181
48,1.0297019378409085,0.8030742296918767,1.0297019378409085,0.8030742296918767,0.9828462533252236,0.8343395930004217
49,0.9845204865446252,0.988419141817214,0.9845204865446252,0.988419141817214,0.9543539901836772,0.9555519042256276
50,0.8666075812262252,0.9436028858015943,0.8666075812262252,0.9436028858015943,0.815796562679092,0.92658014937952
51,1.04403482105156,0.8937816862282101,1.04403482105156,0.8937816862282101,1.127133719341395,0.8924414882871328
52,0.9443489495522835,1.363759324312998,0.9443489495522835,1.363759324312998,0.9294346848271612,1.3048228228678305
53,0.8533233016050764,1.3207963352896377,0.8533233016050764,1.3207963352896377,0.8695380239484177,1.2809644219645266
54,1.0901306321399582,1.2809564144208094,1.0901306321399582,1.2809564144208094,1.155711457659987,1.2579167679371055
55,0.9953839816605776,1.4287449029362989,0.9953839816605776,1.4287449029362989,0.961146524051494,1.3401478103262228
56,0.9119731587514094,1.2418761629890656,0.9119731587514094,1.2418761629890656,0.9072015867968608,1.0936999042273958
57,0.8792667002887357,1.188568701053557,0.8792667002887357,1.188568701053557,0.8878741314514591,1.0645003249992888
58,0.8198938043277307,1.0887543923545455,0.8198938043277307,1.0887543923545455,0.8471942346233327,1.0073732928853412
59,0.7658590113523599,1.0843058357972732,0.7658590113523599,1.0843058357972732,0.8088891136856252,1.0120765374718204
60,0.928002594283776,1.0177675833728466,0.928002594283776,1.0177675833728466,1.0535761062513884,0.9720107695602129
61,0.8687597699456648,0.9276841924372292,0.8687597699456648,0.9276841924372292,1.0129944921411262,0.9152368778967022
62,0.8158273199321218,1.0843058357972732,0.8158273199321218,1.0843058357972732,0.975476165274927,1.0120765374718204
63,0.8313900318648391,1.020451774413202,0.8313900318648391,1.020451774413202,0.8550083531623095,0.9736694289059006
64,0.7873503302566242,0.9276841924372292,0.7873503302566242,0.9276841924372292,0.8242204366376654,0.9152368778967022
65,0.7310626468868787,1.094331689918277,0.7310626468868787,1.094331689918277,0.7834182431313579,1.017761740481518
66,1.0309706267386678,1.0257674309788585,1.0309706267386678,1.0257674309788585,0.8869689024031965,0.9767983772522402
67,0.9659887822104412,0.9333486588075096,0.9659887822104412,0.9333486588075096,0.8242354254972258,0.9188861749230406
68,0.8997647515803591,1.1690994459526505,0.8997647515803591,1.1690994459526505,0.7662668691339231,1.0578900662457666
69,1.0335478011537544,1.1063650122371351,1.0335478011537544,1.1063650122371351,0.8879870989196815,1.0216501429713811
70,0.9870435618528154,0.981869107415205,0.9870435618528154,0.981869107415205,0.8592131175856533,0.8845151847993181
71,0.916045076362077,1.3954213954213956,0.916045076362077,1.3954213954213956,0.7915435556835289,1.1692139742342578
72,1.0911155542748998,1.3446869066384328,1.0911155542748998,1.3446869066384328,1.0221124729400255,1.142771493172222
73,1.043104684952511,1.2678543744670494,1.043104684952511,1.2678543744670494,0.9922098519150456,1.1015983687986686
74,0.9569760264925304,1.2242373325706661,0.9569760264925304,1.2242373325706661,0.8744731469716939,1.0815212074256373
75,0.8780615917543109,1.1687179443567108,0.8780615917543109,1.1687179443567108,1.0191630624631418,1.0483519801280476
76,0.8130932970531012,1.098216539860126,0.8130932970531012,1.098216539860126,0.9731357828849002,1.0057460689246296
77,0.7532621956775577,1.2274857893607891,0.7532621956775577,1.2274857893607891,0.9292465671570632,1.0833427719808466
78,0.8635479283739741,1.1687179443567108,0.8635479283739741,1.1687179443567108,1.0088742324101705,1.0483519801280476
79,0.7992263234373819,1.098216539860126,0.7992263234373819,1.098216539860126,0.9630512711468208,1.0057460689246296
80,0.7453107996214371,1.2345758712315766,0.7453107996214371,1.2345758712315766,0.9233033058050388,1.0873287119793122
81,0.8070079151715307,1.1770796700381634,0.8070079151715307,1.1770796700381634,0.8383256536850504,1.0532992212006869
82,0.7106297123304454,1.1072651128514719,0.7106297123304454,1.1072651128514719,0.7100062069556858,1.0113414752680674
83,0.6560841400840097,1.3175075842535082,0.6560841400840097,1.3175075842535082,0.6696961704863583,1.1313422701916298
84,0.8125886135905689,1.2666226204540207,0.8125886135905689,1.2666226204540207,0.9728682773207844,1.1032971279250434
85,0.7532621956775577,1.1566145171377271,0.7532621956775577,1.1566145171377271,0.9292465671570632,0.9767032672866828
86,1.3656408813877168,0.9824174104853146,1.3656408813877168,0.9824174104853146,1.306706723130021,0.888242639590123
87,1.2934976870035786,0.907922087071032,1.2934976870035786,0.907922087071032,1.2657772716073379,0.8414564593112606
88,1.2249528843275173,0.840588568400085,1.2249528843275173,0.840588568400085,1.2239618124763052,0.7975218605334501
89,1.4302254901960785,1.0750606946584496,1.4302254901960785,1.0750606946584496,1.3408976760349758,0.9383733571844622
90,1.7185915841584158,1.0224606612301383,1.7185915841584158,1.0224606612301383,1.4676437479947797,0.9057438682136878
91,1.7177826797385618,0.962533043846277,1.7177826797385618,0.962533043846277,1.4672708919172257,0.8674542228438814
92,1.7165986312399355,1.0310851947616653,1.7165986312399355,1.0310851947616653,1.466720836911725,0.9807905668855156
93,1.7181851395730705,0.9582382089727636,1.7181851395730705,0.9582382089727636,1.4674566964508562,0.936011080900184
94,1.368973291815397,0.886634491808977,1.368973291815397,0.886634491808977,1.3088641660603528,0.8892975342946738
95,1.2976873925650982,1.1283969295734002,1.2976873925650982,1.1283969295734002,1.2687679682597357,1.0341419156284584
96,1.2281502717409023,1.0690025552346758,1.2281502717409023,1.0690025552346758,1.2270536370681908,0.9973035273725892
97,1.4324185866782593,1.0163910489081582,1.4324185866782593,1.0163910489081582,1.3421362305421092,0.9630985286875512
98,1.7010760643821392,0.9893474505472719,1.7010760643821392,0.9893474505472719,1.4564162772218847,0.9553101163252132
99,1.6931980519480518,0.9173309745738552,1.6931980519480518,0.9173309745738552,1.451276134213607,0.909451753822158
100,1.6851827485380115,0.8477855287991679,1.6851827485380115,0.8477855287991679,1.4460968420503648,0.8635758326588817
101,1.7087561050061046,1.097475381662819,1.7087561050061046,1.097475381662819,1.46150414794365,1.0148116902293989
102,1.3701346240957892,1.0463684221596898,1.3701346240957892,1.0463684221596898,1.3094069952862784,0.9829438896135712
103,1.2926809867996878,0.9920290879994828,1.2926809867996878,0.9920290879994828,1.2657313161093209,0.9467669764522719
104,1.2238341024592556,1.2288287183246862,1.2238341024592556,1.2288287183246862,1.2240456267445168,1.2400494683254752
105,1.4328132508190754,1.191426527592258,1.4328132508190754,1.191426527592258,1.3423195781765582,1.218544980605672
106,1.4278428053428056,1.1567735964863295,1.4278428053428056,1.1567735964863295,1.3301893959457507,1.1978125763847822
107,1.3324078386514886,1.2865791513831928,1.3324078386514886,1.2865791513831928,1.1398599731676788,1.2727226643386471
108,1.4766004401195187,1.1485114777047454,1.4766004401195187,1.1485114777047454,1.36405076487877,1.043928416021439
109,1.3658736008736008,1.1034801708455646,1.3658736008736008,1.1034801708455646,1.3048625464411892,1.017916426582157
110,1.3083817594834544,1.0209585867114717,1.3083817594834544,1.0209585867114717,1.2721779967789872,0.96824358776835
111,1.2199635575623284,1.0117105007289802,1.2199635575623284,1.0117105007289802,1.2191698887137932,0.9704368853305022
112,1.7185915841584158,0.953677263587438,1.7185915841584158,0.953677263587438,1.4676437479947797,0.9341581439612492
113,1.7185915841584158,0.8777624466202149,1.7185915841584158,0.8777624466202149,1.4676437479947797,0.8841219199624718
114,1.7181851395730705,1.0117105007289802,1.7181851395730705,1.0117105007289802,1.4674566964508562,0.9704368853305022
115,1.7190020729684907,0.9559149179084256,1.7190020729684907,0.9559149179084256,1.467832059145059,0.9355937875256056
116,1.3491864415777457,0.8777624466202149,1.3491864415777457,0.8777624466202149,1.3015265523936874,0.8841219199624718
117,1.2593689022311605,1.0205067707472684,1.2593689022311605,1.0205067707472684,1.2547957004134622,0.9755751710915959
118,1.1490857577256726,0.9607830955217465,1.1490857577256726,0.9607830955217465,1.1924063575337056,0.9385176016793664
119,1.3596419736248786,0.8828271118301632,1.3596419736248786,0.8828271118301632,1.3068387084777382,0.8874575504379608
120,1.2721997808954328,1.0858046994768382,1.2721997808954328,1.0858046994768382,1.261623747479416,1.011812353113875
121,1.1647531333185923,1.031140526584539,1.1647531333185923,1.031140526584539,1.2014057201046364,0.9787669196710942
122,1.3652078118057354,0.9226059142095542,1.3652078118057354,0.9226059142095542,1.309526399999699,0.8489165184514021
123,1.2721997808954328,1.2365377684066357,1.2721997808954328,1.2365377684066357,1.261623747479416,1.0939931436007866
124,1.1674052051976542,1.1920646687599477,1.1674052051976542,1.1920646687599477,1.2030424397177752,1.0695474501857478
125,1.3758333333333337,1.1275995042781108,1.3758333333333337,1.1275995042781108,1.314853690289701,1.0324129087862537
126,1.2853162487003136,1.0894371117486965,1.2853162487003136,1.0894371117486965,1.2685259223400824,1.0155271086667284
127,1.1767939814814816,1.0392388542236068,1.1767939814814816,1.0392388542236068,1.2084452584452583,0.9845582405555904
128,1.4759480724395215,0.9785909483700478,1.4759480724395215,0.9785909483700478,1.3608326279151803,0.9455717637461482
129,1.3978686833044631,1.0923852910204048,1.3978686833044631,1.0923852910204048,1.3229123886665182,1.0172203197349396
130,1.30847548941598,1.0392388542236068,1.30847548941598,1.0392388542236068,1.2775361197110422,0.9845582405555904
131,1.062452188176826,0.9785909483700478,1.062452188176826,0.9785909483700478,1.0002039120478663,0.9455717637461482
132,1.0008414525230382,1.098364358585593,1.0008414525230382,1.098364358585593,0.9632648703321935,1.020724023019005
133,0.8590991156736795,1.0465347690995124,0.8590991156736795,1.0465347690995124,0.8101511128615035,0.9890123765123764
134,1.1348312991021323,0.9866800749755296,1.1348312991021323,0.9866800749755296,1.0404688382430634,0.9506945868171104
135,1.083283298826777,1.1701579377614797,1.083283298826777,1.1701579377614797,1.0092582416530338,1.0602657804708109
136,0.9506474635235791,1.1246327426156972,0.9506474635235791,1.1246327426156972,0.8641255018658228,1.034094553897486
137,1.1245631475507636,1.0262297262703488,1.1245631475507636,1.0262297262703488,1.1738099900010803,0.9115396917949594
138,1.0130939212163563,0.9214324460816168,1.0130939212163563,0.9214324460816168,0.9706375725887116,0.8519481934525173
139,0.9066728054194,0.8577048065777574,0.9066728054194,0.8577048065777574,0.903286805029945,0.8102907237060424
140,1.1974481220533852,0.7991309537882186,1.1974481220533852,0.7991309537882186,1.2143032847998323,0.7708085944788072
141,1.0963827189470523,0.9777154224626324,1.0963827189470523,0.9777154224626324,1.0171184590263536,0.8861873699699009
142,0.997945387945388,0.9296559355141804,0.997945387945388,0.9296559355141804,0.9565621388995628,0.8555803111224954
143,0.9280456968140792,0.8760911071827112,0.9280456968140792,0.8760911071827112,0.9186795988511284,0.8199057814949878
144,0.8589095836254746,0.968293480962376,0.8589095836254746,0.968293480962376,0.8727468162129578,0.9436330387798892
145,0.7972042780402911,0.9069055169636564,0.7972042780402911,0.9069055169636564,0.8300596716686904,0.904336107794364
146,0.9756507143455674,0.8439952153110047,0.9756507143455674,0.8439952153110047,1.0837470989982223,0.8619415300176563
147,0.9069341711276162,1.0293644475154722,0.9069341711276162,1.0293644475154722,1.0380512909907584,0.9812605244435724
148,0.8466309654703003,0.9746311487374104,0.8466309654703003,0.9746311487374104,0.9963120932173434,0.9463638412845612
149,0.8702506955617587,0.925307329792624,0.8702506955617587,0.925307329792624,0.8803627686294514,0.9135519076108689
150,0.8195366617870773,0.9340180938514836,0.8195366617870773,0.9340180938514836,0.8457784218016653,0.92171579841838
151,0.7568507681306414,0.8716826629984524,0.7568507681306414,0.8716826629984524,0.8011988253478669,0.8806094289538623
152,1.164759541533735,0.8113183083785268,1.164759541533735,0.8113183083785268,0.9538888383341256,0.8395702011224485
153,1.0889167409387996,1.000621819679164,1.0889167409387996,1.000621819679164,0.8868173584914351,0.9627676385267272
154,1.015320074705431,0.9539188488208096,1.015320074705431,0.9539188488208096,0.8252524865799905,0.9328844915531646
155,1.1701415319071091,0.9024372357301051,1.1701415319071091,0.9024372357301051,0.9563288599644352,0.8979040115334636
156,1.1124713365026708,1.3843212640986613,1.1124713365026708,1.3843212640986613,0.9231252992105934,1.3155084621788689
157,1.0335647536204793,1.3385398631820324,1.0335647536204793,1.3385398631820324,0.8516592763409853,1.2904934705996571
158,1.2257363489674435,1.2964701805480492,1.2257363489674435,1.2964701805480492,1.0894052490537884,1.2664646924204097
159,1.1663397707251928,1.4534996182373472,1.1663397707251928,1.4534996182373472,1.0549374333908086,1.3524031129704512
160,1.0727437953223449,1.272008034886038,1.0727437953223449,1.272008034886038,0.9335647968585152,1.1076168973367464
161,0.9273165510178858,1.215679872115652,0.9273165510178858,1.215679872115652,1.0504424314702612,1.0774364646150805
162,0.851697585421859,1.1112375696555865,0.851697585421859,1.1112375696555865,0.9986246392496392,1.0187121275708233
163,0.7840701090847167,1.1013453642233677,0.7840701090847167,1.1013453642233677,0.9502730997636264,1.021380224766641
164,0.9104129168010088,1.0318700926965196,0.9104129168010088,1.0318700926965196,1.0389068007032425,0.9800422488435508
165,0.835907786611498,0.9391932229136564,0.835907786611498,0.9391932229136564,0.9874684723519956,0.9220612702582012
166,0.7746037756386593,1.1013453642233677,0.7746037756386593,1.1013453642233677,0.9434000309242544,1.021380224766641
167,0.8529521711134921,1.0346288445991072,0.8529521711134921,1.0346288445991072,0.8679411967681028,0.9817369660011009
168,0.7465971528471528,0.9391932229136564,0.7465971528471528,0.9391932229136564,0.7341106478217324,0.9220612702582012
169,0.6858466979490596,1.1120153608933645,0.6858466979490596,1.1120153608933645,0.6902150832732129,1.0273325117637295
170,0.8511236643933925,1.0403218804341308,0.8511236643933925,1.0403218804341308,0.9983311293407446,0.9850342717655124
171,0.7840701090847167,0.945113449472386,0.7840701090847167,0.945113449472386,0.9502730997636264,0.9258438312509606
172,1.23181050496858,1.1925307194412786,1.23181050496858,1.1925307194412786,1.242587429535553,1.0696314563600955
173,1.16914445121778,1.126683299788563,1.16914445121778,1.126683299788563,1.2057594688040232,1.0322471094081889
174,1.1088502781437564,0.9985344055298416,1.1088502781437564,0.9985344055298416,1.1678581679327975,0.8936724845848785
175,1.2872382051278597,1.4269614594749365,1.2872382051278597,1.4269614594749365,1.2731493984308553,1.1836660764020424
176,1.5266329145723223,1.372444827404505,1.5266329145723223,1.372444827404505,1.3847451546145162,1.1560258101575962
177,1.5258697888091968,1.2911917999272566,1.5258697888091968,1.2911917999272566,1.3843868241478263,1.1133476914333666
178,1.5247519707899704,1.241869906556507,1.5247519707899704,1.241869906556507,1.3838580257892164,1.0910859469369376
179,1.5262495260310391,1.1834728618700392,1.5262495260310391,1.1834728618700392,1.3845654019541769,1.0566849893172994
180,1.2346858213247789,1.1103899566092843,1.2346858213247789,1.1103899566092843,1.2445341306702506,1.012900506423746
181,1.1723957599735093,1.2453747350613356,1.1723957599735093,1.2453747350613356,1.208296578112782,1.0930136026145931
182,1.1114012053292412,1.1834728618700392,1.1114012053292412,1.1834728618700392,1.1705652592088762,1.0566849893172994
183,1.2890661705901292,1.1103899566092843,1.2890661705901292,1.1103899566092843,1.2742439703153992,1.012900506423746
184,1.5071318504190845,1.2528399931754268,1.5071318504190845,1.2528399931754268,1.37230606638762,1.0971566990652046
185,1.4984282796535666,1.1922796723084754,1.4984282796535666,1.1922796723084754,1.3666458653675555,1.0618348644068536
186,1.489710456997691,1.1199023362810097,1.489710456997691,1.1199023362810097,1.361006000858915,1.0187207766473076
187,1.5157847684886692,1.342043496250115,1.5157847684886692,1.342043496250115,1.3779822537726678,1.1435301970253269
188,1.2357827936810757,1.28775488949145,1.2357827936810757,1.28775488949145,1.2450561167227834,1.1142598053876596
189,1.1683181888972236,1.1740670493526637,1.1683181888972236,1.1740670493526637,1.2056810442504975,0.9862332904141272
190,1.1077607434673407,0.9966459970951848,1.1077607434673407,0.9966459970951848,1.167906358527551,0.8963368391926162
191,1.2894387599370545,0.9197414546705668,1.2894387599370545,0.9197414546705668,1.274420232706645,0.8484422655129915
192,1.2907106585238408,0.8503953532164109,1.2907106585238408,0.8503953532164109,1.2629586482993689,0.8035223516925885
193,1.1837685748248612,1.0898841494771727,1.1837685748248612,1.0898841494771727,1.0684122990771927,0.9467468819373921
194,1.3268123143065933,1.0348011264112729,1.3268123143065933,1.0348011264112729,1.2938062994263992,0.9129887480086126
195,1.2291034569355894,0.972790336598386,1.2291034569355894,0.972790336598386,1.2391597634046352,0.8736918394297555
196,1.1775699017810668,1.0461616069147843,1.1775699017810668,1.0461616069147843,1.2088250147045831,0.9892736508859012
197,1.098533553860638,0.9707358018265064,1.098533553860638,0.9707358018265064,1.160020657928796,0.9433408334668836
198,1.5266329145723223,0.8970016706100732,1.5266329145723223,0.8970016706100732,1.3847451546145162,0.8956052541824406
199,1.5266329145723223,1.144122455425809,1.5266329145723223,1.144122455425809,1.3847451546145162,1.0429238482652885
200,1.5262495260310391,1.0819618699968212,1.5262495260310391,1.0819618699968212,1.3845654019541769,1.004855777863395
201,1.5270200073507196,1.027232921500609,1.5270200073507196,1.027232921500609,1.3849260937610623,0.9696536901577906
202,1.24440015178078,1.0030812880538242,1.24440015178078,1.0030812880538242,1.2474656586149149,0.9631936526540814
203,1.1760155095011418,0.9287098592148284,1.1760155095011418,0.9287098592148284,1.2094770846822829,0.9162376935901206
204,1.0831310214649872,0.8571711495078921,1.0831310214649872,0.8571711495078921,1.1545803595579205,0.869378385074192
205,1.2531221898764415,1.1118479758503623,1.2531221898764415,1.1118479758503623,1.252111228744642,1.0229992536715045
206,1.1870849605979898,1.0583517502793434,1.1870849605979898,1.0583517502793434,1.215588119794002,0.990034866621172
207,1.0971392736390675,1.0019604194696814,1.0971392736390675,1.0019604194696814,1.1628321285706684,0.9528615332804334
208,1.2580289497832016,1.1709831094831094,1.2580289497832016,1.1709831094831094,1.2545714905492236,1.20671918767507
209,1.1870849605979898,1.1332237086405443,1.1870849605979898,1.1332237086405443,1.215588119794002,1.1850766119845066
210,1.0992093060777546,1.0986941137566135,1.0992093060777546,1.0986941137566135,1.1641930283597008,1.1644016689390495
211,1.26681944972663,1.228395426976123,1.26681944972663,1.228395426976123,1.259206136121292,1.239101211554516
212,1.1983376680643745,1.120283770986554,1.1983376680643745,1.120283770986554,1.2217441833827043,1.0241720503605054
213,1.1073990989145062,1.0770921474794717,1.1073990989145062,1.0770921474794717,1.1690569637385675,0.9993253502803532
214,1.3511785436426818,0.9992674575062552,1.3511785436426818,0.9992674575062552,1.2999480963883137,0.9525608105130482
215,1.2945517102223707,0.9795866203096169,1.2945517102223707,0.9795866203096169,1.2703231760432079,0.9495139477361206
216,1.221657230320251,0.9234568574785968,1.221657230320251,0.9234568574785968,1.231233184769141,0.914344501176786
217,0.9978788822726704,0.8527484523178951,0.9978788822726704,0.8527484523178951,0.962415844423844,0.8672631477896332
218,0.9458958360034312,0.9795866203096169,0.9458958360034312,0.9795866203096169,0.9300162066820292,0.9495139477361206
219,0.8158131816026554,0.925536605040272,0.8158131816026554,0.925536605040272,0.7825535046837845,0.9156981232828354
220,1.0439746933610683,0.8527484523178951,1.0439746933610683,0.8527484523178951,0.9909935827424358,0.8672631477896332
221,0.9967949242713416,0.9884820886089684,0.9967949242713416,0.9884820886089684,0.9615878581435666,0.9546807842278839
222,0.8757633160388468,0.9306211461030741,0.8757633160388468,0.9306211461030741,0.8214950970836349,0.9187218968948444
223,1.0585579992464336,0.8579149532396366,1.0585579992464336,0.8579149532396366,1.1353819117676274,0.8706356212223825
224,0.9568546075837744,1.0558427162300403,0.9568546075837744,1.0558427162300403,0.9367736595286674,0.9916117559398104
225,0.8626023234970379,1.0032853254406255,0.8626023234970379,1.0032853254406255,0.875312157601626,0.9598627365214836
226,1.10502745571589,0.8993806975769405,1.10502745571589,0.8993806975769405,1.1641401895759689,0.8327421735091823
227,1.0081568831568832,1.1868417293098814,1.0081568831568832,1.1868417293098814,0.9686267703758734,1.0643080693815987
228,0.9216243336226134,1.1426380646186096,0.9216243336226134,1.1426380646186096,0.9131779576632516,1.0402148422596014
229,0.8891280338572919,1.0803101344931438,0.8891280338572919,1.0803101344931438,0.8938728113569585,1.0043035344736608
230,0.8281077111929817,1.036634132003362,0.8281077111929817,1.036634132003362,0.8523267637972572,0.9849375787611082
231,0.7727212731420754,0.9870747866016036,0.7727212731420754,0.9870747866016036,0.8132637138137071,0.954359747238368
232,0.9379588581364828,0.9292016557229736,0.9379588581364828,0.9292016557229736,1.0596239173549131,0.9167347509995688
233,0.8770383631094715,1.0397269912452076,0.8770383631094715,1.0397269912452076,1.0181629934803569,0.9866932084525176
234,0.8227769045495679,0.9870747866016036,0.8227769045495679,0.9870747866016036,0.979902648095342,0.954359747238368
235,0.8400477833156429,0.9292016557229736,0.8400477833156429,0.9292016557229736,0.8603652741706879,0.9167347509995688
236,0.7947512856152562,1.0456194877306801,0.7947512856152562,1.0456194877306801,0.8288849765022421,0.9901478344927058
237,0.7372384562294453,0.9943942568942568,0.7372384562294453,0.9943942568942568,0.7873824155823724,0.9588170293778596
238,1.044375416099391,0.9373356685873784,1.044375416099391,0.9373356685873784,0.8946681247662049,0.9218789921678716
239,0.9775527939989228,1.119210266177178,0.9775527939989228,1.119210266177178,0.8310443188202101,1.0302990773902898
240,0.9093458452617744,1.0738414677259696,0.9093458452617744,1.0738414677259696,0.7720539984393984,1.00437623145767
241,1.0474348599838794,0.9780225869809204,1.0474348599838794,0.9780225869809204,0.8959203352877895,0.8831613932106244
242,0.9990518564825214,0.8923147171599185,0.9990518564825214,0.8923147171599185,0.8662546593923128,0.8326788718852222
243,0.9259416136580836,0.8323426896238949,0.9259416136580836,0.8323426896238949,0.7975197766486829,0.7931764250131863
244,1.1046086398236632,0.7770214572626853,1.1046086398236632,0.7770214572626853,1.029852837057659,0.7555973515303824
245,1.0548029648325368,0.9357367101629398,1.0548029648325368,0.9357367101629398,0.9990817704060624,0.8604911128714882
246,0.966653271669118,0.8884245359797521,0.966653271669118,0.8884245359797521,0.8803071933873738,0.8303169275489731
247,0.8859733456792281,0.836909062182707,0.8859733456792281,0.836909062182707,1.0241262053713902,0.7957284919250847
