McD/SB,Kind,first,second,Energy,Fat,Carbohydrates,Fiber,Protein,Sodium,MEAN,STDEV
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Coca-Cola Classic (Small)', 0.16091954022988506, 0.0, 0.3087885985748219, 0.0, 0.0, 0.0]",0.5517241379310345,0.5154639175257733,0.601741884402217,0.16666666666666666,0.5363984674329503,1.56,0.6553325123264403,0.47000696876969456
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Coca-Cola Classic (Medium)', 0.22988505747126436, 0.0, 0.43547110055423593, 0.0, 0.0, 0.01]",0.6206896551724138,0.5154639175257733,0.7284243863816311,0.16666666666666666,0.5363984674329503,1.57,0.6896071821965726,0.4708743960344708
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Coca-Cola Classic (Large)', 0.3218390804597701, 0.0, 0.601741884402217, 0.0, 0.0, 0.01]",0.7126436781609196,0.5154639175257733,0.8946951702296121,0.16666666666666666,0.5363984674329503,1.57,0.7326446500026537,0.4762006939312598
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Coca-Cola Classic (Child)', 0.11494252873563218, 0.0, 0.22169437846397466, 0.0, 0.0, 0.0]",0.5057471264367817,0.5154639175257733,0.5146476642913698,0.16666666666666666,0.5363984674329503,1.56,0.6331539737255903,0.4754246084303598
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Diet Coke (Small)', 0.0, 0.0, 0.0, 0.0, 0.0, 0.02]",0.39080459770114945,0.5154639175257733,0.2929532858273951,0.16666666666666666,0.5363984674329503,1.58,0.5803811558589892,0.5089401317870974
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Diet Coke (Medium)', 0.0, 0.0, 0.0, 0.0, 0.0, 0.04]",0.39080459770114945,0.5154639175257733,0.2929532858273951,0.16666666666666666,0.5363984674329503,1.6,0.5837144891923225,0.5168013885074835
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Diet Coke (Large)', 0.0, 0.0, 0.0, 0.0, 0.0, 0.07]",0.39080459770114945,0.5154639175257733,0.2929532858273951,0.16666666666666666,0.5363984674329503,1.6300000000000001,0.5887144891923225,0.5286105383862064
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Diet Coke (Child)', 0.0, 0.0, 0.0, 0.0, 0.0, 0.03]",0.39080459770114945,0.5154639175257733,0.2929532858273951,0.16666666666666666,0.5363984674329503,1.59,0.5820478225256558,0.5128695738554772
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Dr Pepper (Small)', 0.16091954022988506, 0.0, 0.2929532858273951, 0.0, 0.0, 0.09]",0.5517241379310345,0.5154639175257733,0.5859065716547902,0.16666666666666666,0.5363984674329503,1.6500000000000001,0.6676932935352026,0.5052730298770972
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Dr Pepper (Medium)', 0.21839080459770116, 0.0, 0.4196357878068092, 0.0, 0.0, 0.13]",0.6091954022988506,0.5154639175257733,0.7125890736342043,0.16666666666666666,0.5363984674329503,1.69,0.7050522545930743,0.5164521816620512
McD_snack,"('Chiken Snacks', 'Cold Drinks')","['Chipotle BBQ Snack Wrap (Crispy Chicken)', 0.39080459770114945, 0.5154639175257733, 0.2929532858273951, 0.16666666666666666, 0.5363984674329503, 1.56]","['Dr Pepper (Large)', 0.3103448275862069, 0.0, 0.5700712589073634, 0.0, 0.0, 0.18]",0.7011494252873564,0.5154639175257733,0.8630245447347585,0.16666666666666666,0.5363984674329503,1.74,0.7537838369412508,0.53592641067695
