,"('Soups', 'Cold Sandwiches', 'Hot Drinks')","('Salads', 'Bakery', 'Hot Drinks')","('Salads', 'Warm Sandwiches', 'Cold Drinks')","('Salads', 'Warm Sandwiches', 'Hot Drinks')","('Protein Boxes & Bowls', 'Bakery', 'Cold Drinks')","('Protein Boxes & Bowls', 'Bakery', 'Hot Drinks')","('Protein Boxes & Bowls', 'Warm Sandwiches', 'Cold Drinks')","('Protein Boxes & Bowls', 'Warm Sandwiches', 'Hot Drinks')","('Hot Breakfast', 'Bakery', 'Hot Drinks')","('Hot Breakfast', 'Cold Sandwiches', 'Cold Drinks')","('Hot Breakfast', 'Cold Sandwiches', 'Hot Drinks')","('Hot Breakfast', 'Warm Sandwiches', 'Cold Drinks')","('Hot Breakfast', 'Warm Sandwiches', 'Hot Drinks')"
20,1.0391257647853678,0.9490328733051252,0.7865219021902191,0.8557300960106152,0.8133251412293006,0.810766238512949,0.7100780317297933,0.7702755387483906,0.93573154008102,0.7784775414857189,0.7889279951454187,0.8113178329359553,0.9225471118678974
21,1.0391257647853678,0.9490328733051252,0.7949334061791151,0.8557300960106152,0.8199976116559206,0.810766238512949,0.718569215712752,0.7702755387483906,0.93573154008102,0.7839078131606465,0.7889279951454187,0.8197440502227938,0.9225471118678974
22,1.0391257647853678,0.9490328733051252,0.8998152590758224,0.8557300960106152,0.8994192215639205,0.810766238512949,0.8268639042721015,0.7702755387483906,0.93573154008102,0.8471302667290056,0.7889279951454187,0.9260275388248912,0.9225471118678974
23,0.6971529379955085,0.6809866949024794,0.8576176669854934,0.6117487405568699,0.8683139192975707,0.5983596545876391,0.7827822527827939,0.5590118322883336,0.6671682578133874,0.8227249551159433,0.5654740633774064,0.8830706311254811,0.6237230122134542
24,0.6564405024363361,0.6242852215016393,0.8998152590758224,0.5691303745155306,0.8994192215639205,0.561112325138284,0.8268639042721015,0.5280996642393557,0.6097428327435375,0.8471302667290056,0.5372945105471988,0.9260275388248912,0.5769848808985298
25,0.849195282334466,0.7722729272056648,0.8573932182316328,0.7383824697367789,0.8681050795277957,0.6793681314867756,0.7826511141850326,0.6691531963899585,0.7712687957032579,0.8225845214568042,0.6813618855810565,0.8829234406963916,0.8089128502168742
26,0.7169272961778937,0.6985963331181149,0.8998152590758224,0.6251404614962967,0.8994192215639205,0.6122760276705219,0.8268639042721015,0.570912636844276,0.6837326188190009,0.8471302667290056,0.5780228864160929,0.9260275388248912,0.6367638340943426
27,0.9122144916245573,0.8333232135987444,0.8322364693003638,0.7793978796478603,0.8493976215468155,0.7250323573749764,0.7561406268563376,0.7042509982433075,0.8280037336695253,0.8077734332078997,0.7182778855999356,0.8572718168968093,0.8485019133673882
28,0.7968628337405192,0.7531482639477028,0.8665475392436176,0.7114300340952121,0.8750590037386786,0.6584682019886552,0.7919627451892772,0.640972106773056,0.7509603290509442,0.8280789633632101,0.6490343491588174,0.8921220314115329,0.7813074704894376
29,0.7848809279421349,0.7484713532081954,0.8118215235057341,0.7051603751555726,0.8183158256487904,0.6519203075296189,0.7444032294489612,0.6336786800960842,0.7460683773009708,0.7821756985776279,0.6405882075526254,0.8390368924678063,0.774885488761284
30,0.851304269346065,0.7758101159079477,0.8031340805169142,0.7400565896771528,0.8114763033122591,0.6820503219181355,0.7359170615770328,0.6705236652026523,0.7743620119059691,0.7767901372785847,0.6827313374985392,0.8305847436593173,0.810428846684971
31,0.851304269346065,0.7758101159079477,0.8118215235057341,0.7400565896771528,0.8183158256487904,0.6820503219181355,0.7444032294489612,0.6705236652026523,0.7743620119059691,0.7821756985776279,0.6827313374985392,0.8390368924678063,0.810428846684971
32,0.9880100604708912,0.9082265179706108,0.8241713352007469,0.8273883850800288,0.8436135951683578,0.7797159040018334,0.7472936108854774,0.7450016921484313,0.8976466179198246,0.8032755699600364,0.7612574008800422,0.8490212289689284,0.8949055942781632
33,0.7222675030657535,0.6851693814854833,0.8241713352007469,0.6607033174929732,0.8436135951683578,0.6050955338937332,0.7472936108854774,0.5961592762205958,0.6872019974050008,0.8032755699600364,0.6018701938041819,0.8490212289689284,0.7320334205090303
34,0.8278233701056185,0.7754773892920639,0.7197067780383458,0.7306583354556621,0.7166137161260587,0.6768127312771103,0.6602261074581114,0.6585865935285767,0.7724378216335159,0.6876408301261935,0.6680538148571409,0.7311826398254729,0.800286800580372
35,0.8278233701056185,0.7754773892920639,0.7188452974291283,0.7306583354556621,0.7162972479979929,0.6768127312771103,0.6589285551242595,0.6585865935285767,0.7724378216335159,0.6875555860651611,0.6680538148571409,0.7303026973319694,0.800286800580372
36,1.0637995211722937,0.9971416033953544,0.8715479793069867,1.0177654102170228,0.8760501760044059,0.8872981161085597,0.7980888866368473,0.9048266923015412,1.0470041510261845,0.8293478237424258,1.1150505706951084,0.8974000487996334,1.0747903865383204
37,1.06201556447938,0.995942265099242,0.8812714088769075,1.0163570963087094,0.8832651901791679,0.886377656513562,0.8081740249285074,0.9037679117246884,1.0458350790274744,0.8350181431940151,1.1132093008538384,0.907272623902858,1.0734205235246217
38,1.0637995211722937,0.9971416033953544,0.9301975769478124,1.0177654102170228,0.9183210121049088,0.8872981161085597,0.8598677137533438,0.9048266923015412,1.0470041510261845,0.8620395647549105,1.1150505706951084,0.9571220521519722,1.0747903865383204
39,1.0637995211722937,0.9971416033953544,0.8976551135913523,1.0177654102170228,0.8925519517997066,0.8872981161085597,0.8265878008973989,0.9048266923015412,1.0470041510261845,0.8428419084528187,1.1150505706951084,0.9245680920925676,1.0747903865383204
40,1.0637995211722937,0.9971416033953544,0.7565894817175763,1.0177654102170228,0.7674497931356452,0.8872981161085597,0.7051427362625237,0.9048266923015412,1.0470041510261845,0.7298734622146316,1.1150505706951084,0.7879607809881075,1.0747903865383204
41,0.7302251723535459,0.6890129265732069,0.943174913754384,0.6985773444714325,0.9293543860586768,0.6214844246662429,0.8739130848362167,0.6300302723074991,0.6898043165097495,0.8698281155437698,0.7531069930922166,0.9705357862876848,0.704060454891537
42,0.6718819556621541,0.6542597314854991,0.943396103756596,0.6496201678438521,0.9295602999043241,0.5952293879421234,0.8740427643204035,0.5956574328965303,0.6494757082239224,0.8699669327104561,0.660199861544297,0.9706812425257209,0.6508733553984533
43,0.8564876767010912,0.8283594783786148,0.846802790471488,0.8448827170205568,0.8552588309092252,0.7450699439594163,0.7732691762992069,0.7591902345987699,0.8880836517844521,0.8136921496296495,0.8716342315903719,0.8728497388365811,0.9090751680492626
44,0.7507129760848857,0.7061758703386062,0.8846324655701799,0.7165616398667246,0.8766466376760494,0.6364749131225746,0.8224968666712619,0.6456817509178445,0.7060951593586171,0.8227102882303936,0.7760614596820158,0.9125935561336908,0.7214006466238828
45,0.9265054859901816,0.8857091891287633,0.7444956519559933,0.9037403286120022,0.7595285792958469,0.7931721150461603,0.6869011272871015,0.8084441422285398,0.9418558740550688,0.7245262866435059,0.9532891731527688,0.7723609508380229,0.965283898248121
46,0.8233018228001026,0.7991991055150757,0.8371911541277272,0.8103029884202484,0.8412371419134853,0.7126986896231572,0.773629297247629,0.7222607108056782,0.8573697916090608,0.7942008193048289,0.8432169650120666,0.8645267620351079,0.8733132051632638
47,0.815213774731268,0.7890749963568228,0.7297850687324372,0.8014665639932478,0.7365219110504709,0.7020438419993646,0.6734960481301231,0.7121107342806002,0.8471988708690836,0.7120338135311178,0.8419806339304617,0.7594048433072843,0.8642911597605867
48,0.8599586389220534,0.8319568443369301,0.7847215702561119,0.847653607745993,0.7805369369396273,0.7477737861981422,0.7279924280959432,0.7613553092365171,0.8912036776864841,0.7491114337912315,0.8747111916130501,0.8145641136153392,0.9115349477913148
49,0.8599586389220534,0.8319568443369301,0.8250721447423627,0.847653607745993,0.819488997487146,0.7477737861981422,0.7644027892327835,0.7613553092365171,0.8912036776864841,0.7815832119945941,0.8747111916130501,0.854102962421918,0.9115349477913148
50,1.0130946070318894,0.9551208766557672,0.6974217900326275,0.9748533549119918,0.6993295532969447,0.8508932346084132,0.6426022610469396,0.8673455996395733,1.007134187368076,0.6589369596520346,1.0583840693423603,0.7002231508816902,1.033325019689502
51,0.7448289755121089,0.7333204732179017,0.7275692447344227,0.7417793848924169,0.7393537998869272,0.6556207693115481,0.6677340963680374,0.6630256051108766,0.7950583735662123,0.7154251032192208,0.7553483504351859,0.7563004705037248,0.8074345132524359
52,0.8517135459726678,0.8223408274521097,0.7568195029935398,0.8359507535142735,0.7703774293312372,0.7339862124300315,0.6914687050515074,0.7454937562572166,0.8799575081305727,0.7426028118954783,0.8744192106500672,0.7842956780991207,0.8985169744060107
53,0.8517135459726678,0.8223408274521097,0.7251435690328975,0.8359507535142735,0.7339822632325372,0.7339862124300315,0.6685436325067662,0.7454937562572166,0.8799575081305727,0.7096700248462591,0.8744192106500672,0.7546478022109904,0.8985169744060107
54,0.9591809161052764,1.0403456666872184,0.7675808768950639,1.5535206795268712,0.7785872924953189,0.9078800885497076,0.7028260549179429,1.3967239068216821,1.133686266537394,0.7492470190077282,0.9090146384845964,0.7952872274658135,1.561209838871129
55,0.957981577809164,1.0391765946885083,0.6975404971372713,1.5500567521499005,0.7141569681194221,0.9069800264764614,0.6389078329457927,1.39447270359237,1.1325463294304756,0.6938762572004591,0.9077838431361541,0.7265980146156479,1.5578925201797542
56,0.9591809161052764,1.0403456666872184,0.7274796179189696,1.5535206795268712,0.7378149929290903,0.9078800885497076,0.6670113773660008,1.3967239068216821,1.133686266537394,0.7155994172093244,0.9090146384845964,0.7561853240222992,1.561209838871129
57,0.9591809161052764,1.0403456666872184,0.6760938095379195,1.5535206795268712,0.6952249065945875,0.9078800885497076,0.611044019919329,1.3967239068216821,1.133686266537394,0.6812665699254411,0.9090146384845964,0.7021429092533181,1.561209838871129
58,0.9591809161052764,1.0403456666872184,0.814324699792322,1.5535206795268712,0.8272390286940978,0.9078800885497076,0.7431429826280009,1.3967239068216821,1.133686266537394,0.7924684601745772,0.9090146384845964,0.8422836076137129,1.561209838871129
59,0.6632985267940678,0.7075986315727958,0.6794070626231029,0.90177837304144,0.7022142223998253,0.6324932398566662,0.6167147660123301,0.8009173864246328,0.7117860467366293,0.6713125839737488,0.6477973885995808,0.6906085197790236,0.8866079572601313
60,0.6344783034144735,0.6726382200836238,0.781115917389802,0.8461468617331559,0.7916278104832766,0.6057178984935639,0.7136517646472348,0.7639250162676535,0.6688392522490054,0.7539642568332581,0.6086304480469874,0.7989933435739887,0.8268754612923371
61,0.7854892829339487,0.8636325031769698,0.6191615267196936,1.1252165152923854,0.6183409486629863,0.7646238661893708,0.5686990656805397,1.016153697804641,0.9698874811801343,0.5870276923041305,0.7525852911897246,0.6151616353790267,1.1493934195030802
62,0.6814192843320201,0.7248278714436904,0.6307715821343326,0.9358303347599416,0.6359917255798814,0.6471620118711938,0.5739234425143396,0.8307094224082444,0.7279313546594652,0.605515464208853,0.6646300605712371,0.6268172936951534,0.9191553819027706
63,0.8437091390122812,0.9233682434588654,0.8254763496585742,1.255442574968891,0.7863092228049878,0.8131452056939121,0.7390321384705075,1.1291646839011322,1.0251045482295482,0.7522062643239114,0.8061723584165187,0.8918417501060151,1.27360716013741
64,0.7423368489309915,0.8408087716427021,0.7824478675582863,1.042309020470564,0.7611871640903898,0.7382418186486546,0.7020933629603036,0.9224538832496698,0.9452966763628528,0.7127086370943254,0.7177700932283653,0.8224949495214413,1.062332937251995
65,0.7303302103954591,0.8308047707693857,0.5783313268229666,1.0201428061017763,0.5893989514285641,0.7280103639076664,0.5302902028863437,0.8981019083200117,0.9353305062587834,0.5359224196196835,0.7089998664859262,0.5767614416483651,1.0398346244398875
66,0.7882106719612252,0.8680180681532402,0.7931581684826687,1.1310891918665775,0.7709825008626036,0.7678595869234816,0.7127144750021596,1.0203382605186155,0.9736740151832038,0.7247238747713683,0.7549909330283047,0.8332737878151354,1.1544031878044132
67,0.7882106719612252,0.8680180681532402,0.7854809089906118,1.1310891918665775,0.749964154435432,0.7678595869234816,0.6988122207460433,1.0203382605186155,0.9736740151832038,0.7066019745915644,0.7549909330283047,0.8514512968284144,1.1544031878044132
68,0.9134280996508674,0.9968728561411488,0.7725312998405105,1.4294646982986319,0.7250576685219542,0.8719878542753747,0.6932852039559356,1.2797909028629273,1.093189598668676,0.7037962947011787,0.8699197549204737,0.8404740592948472,1.4401668963706358
69,0.6736101165667624,0.7740941675286809,0.7667610798155264,0.911781842511009,0.7196051971707709,0.6819499567030657,0.6879500432441609,0.8090943602446896,0.8830018945976942,0.6977749940458442,0.6538321458391049,0.8350074493343618,0.9379185954538972
70,0.7693330889812783,0.8625700151796706,0.7725312998405105,1.0953127714676627,0.7250576685219542,0.7578907150576376,0.6932852039559356,0.9720610112752408,0.9663534574675556,0.7037962947011787,0.7421216385193783,0.8404740592948472,1.1145868945868946
71,0.7693330889812783,0.8625700151796706,0.8045017616764006,1.0953127714676627,0.7672382222600921,0.7578907150576376,0.7180592210016332,0.9720610112752408,0.9663534574675556,0.7283513890404646,0.7421216385193783,0.8707068081690797,1.1145868945868946
72,,1.5325093868295907,0.8150764074763793,1.3303737006962812,0.7769241954046708,1.2797092409213904,0.7285283252947519,0.8626345131658844,2.1320891969057105,0.7401731018197717,0.918972394970928,0.8813461321374797,1.18034524708598
73,,1.5299998679649318,0.7654042671709029,1.3277681301661826,0.7313458169231835,1.2779799624479258,0.6791136834761167,0.8616251153239071,2.1296705146705146,0.6846864649725409,0.9178033229722179,0.8314204946737273,1.1780125572532902
74,,1.5325093868295907,0.7709462982273202,1.3303737006962812,0.7364886119604463,1.2797092409213904,0.6845506914832059,0.8626345131658844,2.1320891969057105,0.6907399860155278,0.918972394970928,0.8369203196023091,1.18034524708598
75,,1.5325093868295907,0.7707251082251082,1.3303737006962812,0.7362503805901395,1.2797092409213904,0.6844210119990191,0.8626345131658844,2.1320891969057105,0.6905874027813735,0.918972394970928,0.8367748633642728,1.18034524708598
76,,1.5325093868295907,0.7666790975972596,1.3303737006962812,0.7324755936513929,1.2797092409213904,0.6804717479922457,0.8626345131658844,2.1320891969057105,0.6862374522993903,0.918972394970928,0.8327154011697903,1.18034524708598
77,,0.9026292835538704,0.8097041920658592,0.7825128458039851,0.7720086261505471,0.7851565201039068,0.7232060003229409,0.6011419963032866,0.9172415424467408,0.7341541428342898,0.6470213155632135,0.8759402542782184,0.7713493932613198
78,,0.8426214434296343,0.7793829734438549,0.7307293608759876,0.7443420262625451,0.7427726468487729,0.6927964306902722,0.5704993245772564,0.8397073378442745,0.6998513918772957,0.5953779293270506,0.8453875517800723,0.6978238442810379
79,,1.2109711409701922,0.7709462982273202,0.989772982501794,0.7364886119604463,1.0250802409434217,0.6845506914832059,0.7193926388449094,1.8362148772184472,0.6907399860155278,0.7795171422180216,0.8369203196023091,0.9210975411621218
80,,0.9307472307525421,0.8150764074763793,0.8110145482787234,0.7769241954046708,0.8083169582861655,0.7285283252947519,0.6168482792392024,0.9432749755486096,0.7401731018197717,0.6622052944500489,0.8813461321374797,0.7963135387559572
81,,1.3141064946033223,0.7793829734438549,1.0930996411722582,0.7443420262625451,1.1066245135487802,0.6927964306902722,0.7672249544717172,1.9307247694607768,0.6998513918772957,0.8278721265135892,0.8453875517800723,1.0063741259963113
82,,1.1642943929708636,0.7709462982273202,0.8985824367671502,0.7364886119604463,0.9716900642855686,0.6845506914832059,0.6749343270431827,1.7861328263859908,0.6907399860155278,0.7516501273267582,0.8369203196023091,0.8671536100095302
83,,1.1488589081745728,0.7654042671709029,0.8781723987351608,0.7313458169231835,0.9550603286873308,0.6791136834761167,0.6640601914589457,1.7706042113201554,0.6846864649725409,0.7455083866234462,0.8314204946737273,0.8577238652612379
84,,1.2171911988539708,0.7709462982273202,0.992513334941798,0.7364886119604463,1.0293603907844675,0.6845506914832059,0.7208746733439679,1.84134868502743,0.6907399860155278,0.7815505927051346,0.8369203196023091,0.9237874715089904
85,,1.2171911988539708,0.834653227546486,0.992513334941798,0.7946761555080464,1.0293603907844675,0.7480884305943355,0.7208746733439679,1.84134868502743,0.762567766358194,0.7815505927051346,0.9010093121249284,0.9237874715089904
86,,1.4475583783049926,0.8101514512615081,1.2281750646242529,0.7724905445713969,1.2102422009571117,0.7234675449005987,0.8241730864633894,2.053270968001224,0.7344621004593206,0.8855989289194721,0.8762337641871129,1.1135975642577152
87,,1.0558236850865683,0.834653227546486,0.7910187386649331,0.7946761555080464,0.8830397931530335,0.7480884305943355,0.6159758923871826,1.6859419873800403,0.762567766358194,0.6939458144239992,0.9010093121249284,0.7724890083817004
88,,1.203088857934384,0.8099270025076476,0.9472978330172864,0.7722486691662556,1.0059828944203943,0.7233364063028375,0.6997890423468575,1.8235082756089307,0.7343076536260985,0.7731357387921172,0.8760865737580233,0.9052326253868824
89,,1.203088857934384,0.834653227546486,0.9472978330172864,0.7946761555080464,1.0059828944203943,0.7480884305943355,0.6997890423468575,1.8235082756089307,0.762567766358194,0.7731357387921172,0.9010093121249284,0.9052326253868824
90,,1.1463598031884479,0.7950051225677149,1.0791235827926202,0.7588098622088936,0.9767067021188092,0.7080727142935039,0.7745134703348926,1.3503875606846512,0.716929575071934,0.8330878594105842,0.8609402625492443,1.050711537730412
91,,1.1449899401747492,0.8155236666720284,1.0773396260997068,0.7774061138255206,0.975673055127078,0.7287898698724097,0.7737226762685749,1.3490545950659711,0.7404810594448025,0.832245081148451,0.8816396420463741,1.0490843353962185
92,,1.1463598031884479,0.7725312998405105,1.0791235827926202,0.7250576685219542,0.9767067021188092,0.6932852039559356,0.7745134703348926,1.3503875606846512,0.7037962947011787,0.8330878594105842,0.8404740592948472,1.050711537730412
93,,1.1463598031884479,0.7667610798155264,1.0791235827926202,0.7196051971707709,0.9767067021188092,0.6879500432441609,0.7745134703348926,1.3503875606846512,0.6977749940458442,0.8330878594105842,0.8350074493343618,1.050711537730412
94,,1.1463598031884479,0.7725312998405105,1.0791235827926202,0.7250576685219542,0.9767067021188092,0.6932852039559356,0.7745134703348926,1.3503875606846512,0.7037962947011787,0.8330878594105842,0.8404740592948472,1.050711537730412
95,,0.7538352565037959,0.7903514748153201,0.716543234275163,0.7547351428902719,0.6655238581472771,0.7030821974608821,0.566100447916981,0.7646777163206323,0.7111455486934765,0.5916938860108834,0.8562056696567565,0.7244224104696753
96,,0.7078850402455841,0.7903514748153201,0.6635325680352876,0.7547351428902719,0.6317784084717722,0.7030821974608821,0.533833690885128,0.707685243275871,0.7111455486934765,0.5627068954620148,0.8562056696567565,0.6511150363100388
97,,0.9498728123728124,0.6796663612460637,0.8787459463008486,0.6462922098670975,0.8224246766305591,0.6144077837413259,0.6735801358262697,1.1694096548801332,0.6222193391817911,0.712584461520513,0.7071832936826173,0.8545854293558923
98,,0.7726762257572769,0.6793958620335979,0.7365508406786369,0.6461915009654947,0.6811207837193373,0.6138926025549699,0.5779558396038161,0.7822245564892624,0.6214714684822616,0.6054032760580997,0.7069289472063539,0.7442652090702919
99,,1.016112044404182,0.8172411578901349,0.945321927814188,0.7763183389447702,0.8746251747727954,0.7311418106487202,0.7088735001859909,1.2302769963359228,0.7436433547051825,0.7537704966543614,0.8835203577070759,0.9216813158450792
100,,0.9267856724461104,0.8229418244443819,0.8348490312837447,0.7815059985074297,0.7957587131522224,0.7368178927320389,0.6476079380565684,1.144405249165446,0.7501080594839561,0.677993672993673,0.8892619844099495,0.8246131572234762
101,,0.9172333095475954,0.8502393687722868,0.8239625449185656,0.8060517437796314,0.7856645967546719,0.7643411492256477,0.6408886029464481,1.1348583318958083,0.7818980347333152,0.6688351402612738,0.9168145222724317,0.8203338206765763
102,,0.954568640766592,0.8307012102992596,0.8814862987408526,0.7859144695950514,0.8258418177234735,0.7455980426976193,0.6750621703253282,1.1734265483195303,0.760555276653113,0.7142187245267774,0.8976703283043554,0.857275359702761
103,,0.954568640766592,0.7232061685931058,0.8814862987408526,0.6793201155599053,0.8258418177234735,0.6593508976965744,0.6750621703253282,1.1734265483195303,0.670633440412479,0.7142187245267774,0.7952837766921549,0.857275359702761
104,,1.0983035395976577,0.8576103552837656,1.0275431874879508,0.8149130877878035,0.9382875165570104,0.7719213694682855,0.7497437990261315,1.3059453483936327,0.7904812942642057,0.8019687587880421,0.9244136815318038,1.0045115730690957
105,,0.8537667501248855,0.8578315452859776,0.7588782661431047,0.8151513191581103,0.7358221482857271,0.7720510489524722,0.602833497579218,1.076621986521756,0.7906338774983599,0.6263357526579815,0.92455913776984,0.7488504528133945
106,,0.9505274695320104,0.801268703951537,0.8647723381511386,0.7593162644342227,0.8165801414784651,0.7159546940911076,0.6648112725321312,1.1672520769292412,0.7266147752010624,0.6986674730040425,0.8679780109056425,0.852131655908924
107,,0.9505274695320104,0.8150958522427089,0.8647723381511386,0.7707657743191211,0.8165801414784651,0.7376500946718337,0.6648112725321312,1.1672520769292412,0.7549775215925111,0.6986674730040425,0.8828832563260466,0.852131655908924
108,,0.9227160855455556,0.7203977626470821,1.4059693173080507,0.6768330765327011,0.8004631447707015,0.6513699290384818,0.9109089074194652,0.9109767318388456,0.6612970453756568,1.0495052839220471,0.7892170695772532,1.3617210261291062
109,,0.9214525790973158,0.7868372728136445,1.4029186124900412,0.7448860988776271,0.7994997536339,0.7102097293710425,0.9097970294959928,0.9097459364904033,0.7238923751332621,1.0479713793414909,0.8545827743185641,1.3590137819170076
110,,0.9227160855455556,0.7066416300434272,1.4059693173080507,0.6507327706860929,0.8004631447707015,0.6390359832457574,0.9109089074194652,0.9109767318388456,0.6481314109566357,1.0495052839220471,0.7772429193130512,1.3617210261291062
111,,0.9227160855455556,0.7431400581964009,1.4059693173080507,0.6849286434302401,0.8004631447707015,0.6735019065402045,0.9109089074194652,0.9109767318388456,0.6860326849312819,1.0495052839220471,0.8135197733023819,1.3617210261291062
112,,0.9227160855455556,0.7738608925442684,1.4059693173080507,0.7196175069827754,0.8004631447707015,0.6996412452212395,0.9109089074194652,0.9109767318388456,0.7133504407055131,1.0495052839220471,0.8432172128128129,1.3617210261291062
113,,0.6645443015646739,0.6522785648314049,0.8496280389395903,0.6434183443024907,0.5900060724854913,0.5939533494441996,0.6405411998502283,0.6515416380726601,0.6017719922009385,0.7229817301940028,0.6628442599313707,0.8677618898285554
