,"('Cold Sandwiches', 'Chocolates & Candy', 'Hot Drinks')","('Cold Sandwiches', 'Fruit & Nuts', 'Hot Drinks')","('Cold Sandwiches', 'Biscotti & Cookies', 'Hot Drinks')","('Cold Sandwiches', 'Yogurt & Custard', 'Hot Drinks')","('Warm Sandwiches', 'Biscotti & Cookies', 'Hot Drinks')","('Warm Sandwiches', 'Yogurt & Custard', 'Hot Drinks')"
23,0.8594486438913682,0.8125462257041205,0.6946307920614109,0.7183277157016653,0.7220423951848229,0.7298392686566765
24,0.7449809804232866,0.7042560272432951,0.6423721013624722,0.6249030135930486,0.6766473479472813,0.6563206985893343
25,1.0513274498988785,0.9426758901758902,0.8247840067034856,0.833138161085599,0.8789756484581939,0.8662233661752744
26,0.8875877638996633,0.8396756918892335,0.711494641893323,0.7388708060108445,0.7416764679085525,0.7513787745385843
27,1.1557554271708683,1.0436847627014834,0.8824290188022985,0.9045896211994016,0.9437413374913376,0.9372431342907532
28,1.0174403345634209,0.9132218291188391,0.8037279591637391,0.8083251660529926,0.8377091270861379,0.8231160417596587
29,1.0164365316688198,0.913188420422446,0.7974540005612415,0.8093428207008709,0.8268023737714625,0.8170569398078968
30,1.055275716347145,0.9466241566241566,0.8282549689244479,0.8353948710570371,0.8820095350557952,0.8682764937114272
31,1.055275716347145,0.9466241566241566,0.8282549689244479,0.8353948710570371,0.8820095350557952,0.8682764937114272
32,1.2953428472838409,1.178700967566514,0.95270454570898,0.99555879917155,1.0223862574697244,1.024769597635631
33,0.9095695317547171,0.8090691058430471,0.7387086348917684,0.7299038266636528,0.7629738544908823,0.7415286083007039
34,1.0560828231592043,0.9498172814617484,0.8254322518500933,0.8362150759043927,0.8663473973933463,0.855220898997218
35,1.0560828231592043,0.9498172814617484,0.8254322518500933,0.8362150759043927,0.8663473973933463,0.855220898997218
36,1.3383032998296154,1.2481233448261313,1.079382474924215,1.0567066004712184,1.1783348709050598,1.0838211180375827
37,1.3356977292995167,1.2457906549934414,1.0778485703436582,1.0552581937186465,1.176433480923418,1.0820371613446695
38,1.3383032998296154,1.2481233448261313,1.079382474924215,1.0567066004712184,1.1783348709050598,1.0838211180375827
39,1.3383032998296154,1.2481233448261313,1.079382474924215,1.0567066004712184,1.1783348709050598,1.0838211180375827
40,1.3383032998296154,1.2481233448261313,1.079382474924215,1.0567066004712184,1.1783348709050598,1.0838211180375827
41,0.8481808860995464,0.8108100233100233,0.7290619474877903,0.7244567612592823,0.7590038267712291,0.7343558577083389
42,0.7370369178237137,0.7022263154998428,0.6637350276737551,0.6298991891634497,0.7028716248149052,0.6596353624480151
43,1.0085692236339667,0.9415096624965046,0.8913751701814342,0.8480396713968993,0.9548791486291486,0.8776847091481238
44,0.8770673961765914,0.8378767150282553,0.7477327362319149,0.7448447164638576,0.7809729505959013,0.7555326722603609
45,1.115546907492872,1.0417798354306689,0.9554718525131202,0.9191124707246268,1.0284740501352994,0.9475024737167592
46,0.9711818730828444,0.9110160914518712,0.8653080213818085,0.8242335204486065,0.9035191978889032,0.8368400927259114
47,0.9694051731304266,0.9110725474065728,0.859190762500035,0.8254865234840073,0.8913561196836457,0.8312830274817616
48,1.0125174900822334,0.9452860465360464,0.8946683151824281,0.850319474778307,0.9577159373717888,0.8797633648474692
49,1.0125174900822334,0.9452860465360464,0.8946683151824281,0.850319474778307,0.9577159373717888,0.8797633648474692
50,1.258523703346392,1.1755172068827529,1.0347752506725358,1.0095928714899358,1.1195136349705277,1.03342484819229
51,0.8605563880963464,0.8072312661341768,0.793606012893755,0.7463623738682701,0.8201721555200937,0.7565729157938835
52,1.011342294975926,0.9477958823105648,0.8903225538384899,0.8517836580334573,0.9370358827106584,0.8681500911764456
53,1.011342294975926,0.9477958823105648,0.8903225538384899,0.8517836580334573,0.9370358827106584,0.8681500911764456
54,0.8952733502821418,1.0170054302422722,1.0381292554854364,1.049893801803316,1.152025077319195,1.2472151565222218
55,0.8940425549336993,1.0153782279080783,1.0365020531512428,1.0481645233298515,1.149994264994265,1.2450412434787437
56,0.8952733502821418,1.0170054302422722,1.0381292554854364,1.049893801803316,1.152025077319195,1.2472151565222218
57,0.8952733502821418,1.0170054302422722,1.0381292554854364,1.049893801803316,1.152025077319195,1.2472151565222218
58,0.8952733502821418,1.0170054302422722,1.0381292554854364,1.049893801803316,1.152025077319195,1.2472151565222218
59,0.6416485366485366,0.7076424717469685,0.7199731399350912,0.7196160756863547,0.7536147198466843,0.7697035099727321
60,0.6022724376834312,0.6491270057982584,0.6516437047760308,0.6654911219901664,0.6966014362804328,0.7235219197575521
61,0.7440995946043154,0.8264877517245403,0.8487912145022324,0.8481697486215518,0.9190368346223212,0.9553185209831718
62,0.6575248472190997,0.7267171312160542,0.7393741468396482,0.7397399834204355,0.7766858788068611,0.7958646705551631
63,0.7959958846348935,0.8913423970791258,0.9137885923600207,0.9161362600414332,0.9956117630752942,1.0466792259191218
64,0.7162653688693559,0.7972956110581885,0.8187223594089229,0.8120995709061419,0.8620022175536882,0.8778747101452997
65,0.7081315685586013,0.7903848458144722,0.8138628823421404,0.8030525276100496,0.8501346120585396,0.8599388974445269
66,0.7468880814887546,0.8297141117773971,0.8514857410866759,0.8514309600563763,0.9214774492388256,0.95816812569401
67,0.7468880814887546,0.8297141117773971,0.8514857410866759,0.8514309600563763,0.9214774492388256,0.95816812569401
68,0.8584090912218484,0.9712121488086156,0.9933207294314736,0.999832309934952,1.0900012618427886,1.162818849039678
69,0.6555995514147687,0.724204315241912,0.7446690204193548,0.7352009038660908,0.7747809695178116,0.779005134151451
70,0.7381856846451078,0.8233983626635742,0.8457082187498344,0.8405776855881076,0.8981258993622356,0.9209865573023466
71,0.7381856846451078,0.8233983626635742,0.8457082187498344,0.8405776855881076,0.8981258993622356,0.9209865573023466
72,1.0447219367392742,0.942140624365688,1.0917124659510922,1.0406615614279784,1.224821221619764,1.304716117216117
73,1.0429926582658096,0.9407707613519896,1.0899285092581787,1.0389844853234214,1.2225700183904518,1.3026155812172762
74,1.0447219367392742,0.942140624365688,1.0917124659510922,1.0406615614279784,1.224821221619764,1.304716117216117
75,1.0447219367392742,0.942140624365688,1.0917124659510922,1.0406615614279784,1.224821221619764,1.304716117216117
76,1.0447219367392742,0.942140624365688,1.0917124659510922,1.0406615614279784,1.224821221619764,1.304716117216117
77,0.7206682900432901,0.6582649327604296,0.7425842795731178,0.7111412346470676,0.7799072200635543,0.7732285424588871
78,0.6671672198517684,0.6203224299980566,0.6723438198138288,0.6643682162978679,0.7208808109090721,0.7332447807493088
79,0.8437553089851358,0.7710052865275944,0.8908948975955946,0.8439567798655925,0.9700184746795916,0.9773362786510744
80,0.740484637913768,0.6760917242890985,0.7628605873287967,0.7310910230870866,0.8044074652193384,0.8008522727272727
81,0.9116291495049108,0.8287136752205119,0.9593528368794324,0.9100054797523152,1.0526775275114937,1.0764306478405314
82,0.8125034626668662,0.7319794367459794,0.8586193311240765,0.8026653994420764,0.9070238097860572,0.8850001121263241
83,0.8039917313392758,0.7215558427059082,0.8529586743881702,0.7921747403441649,0.8937025841021691,0.8639992190621479
84,0.8473730323397012,0.7736193670365524,0.8937743679750648,0.8469384348821313,0.9726026967390732,0.9799992024039992
85,0.8473730323397012,0.7736193670365524,0.8937743679750648,0.8469384348821313,0.9726026967390732,0.9799992024039992
86,0.9955223695317544,0.8983801256499465,1.0436247975785349,0.9905318947123214,1.155634174819378,1.2046218817074523
87,0.7364727448436191,0.6642733187786088,0.7812136223447941,0.7267453491717211,0.8144102026247335,0.7808385878519827
88,0.8396704297296559,0.7581923903881912,0.8870341923417012,0.8318652045641909,0.9459620488210124,0.9324618409468952
89,0.8396704297296559,0.7581923903881912,0.8870341923417012,0.8318652045641909,0.9459620488210124,0.9324618409468952
90,1.2919310867355136,0.9778483589159888,1.1260797662162119,0.9605799435930882,1.2679403713601134,1.0391758728199585
91,1.2899002744105836,0.9763999521634164,1.1241152627613955,0.959468065669616,1.2654308524954545,1.0378429072012785
92,1.2919310867355136,0.9778483589159888,1.1260797662162119,0.9605799435930882,1.2679403713601134,1.0391758728199585
93,1.2919310867355136,0.9778483589159888,1.1260797662162119,0.9605799435930882,1.2679403713601134,1.0391758728199585
94,1.2919310867355136,0.9778483589159888,1.1260797662162119,0.9605799435930882,1.2679403713601134,1.0391758728199585
95,0.8250582738231839,0.6833212097659077,0.7597442579757893,0.6710314902216594,0.7969639378950738,0.6984635955831608
96,0.7114996044134211,0.633134110074847,0.6883381859654101,0.6106717245267012,0.7373045619490867,0.6467856864360878
97,1.0040130146368476,0.8039405476610121,0.8990495274793838,0.8203595274781716,0.9823151996485908,0.8727621916071402
98,0.8508134920634919,0.7013708881320504,0.7816522972963393,0.6863924533282445,0.8233187175495612,0.7164657108225075
99,1.098794085266315,0.8632221124176475,0.975387509472996,0.8696613146428461,1.073813899011906,0.929292818809481
100,0.9761616902616902,0.7702727207294463,0.8665468819106588,0.7964298023841407,0.9152492273827614,0.8307376812929226
101,0.9773232293975328,0.7620914782672982,0.8599545094244134,0.7924907423757187,0.9004265469119268,0.8218683396314975
102,1.0074599253957053,0.8066541930664733,0.902631647631136,0.8224077407028555,0.9854188611531484,0.8746580657039901
103,1.0074599253957053,0.8066541930664733,0.902631647631136,0.8224077407028555,0.9854188611531484,0.8746580657039901
104,1.2246873088232393,0.9350707742933436,1.0712213787823963,0.928179395523932,1.1895593315901494,0.9966970976485056
105,0.8774597149035532,0.7014886157938883,0.7825515299094845,0.7378632925151781,0.8153641214256967,0.7627213330675056
106,1.0108683605292819,0.7959344598054274,0.8967138590798567,0.8174951358759462,0.9570207253998232,0.8580185384116836
107,1.0108683605292819,0.7959344598054274,0.8967138590798567,0.8174951358759462,0.9570207253998232,0.8580185384116836
108,1.050678649300801,1.0773566622787771,0.9022561555765888,0.9932451198610528,1.0323457813003674,1.06337310447135
109,1.049051446966607,1.0756273838053123,0.9010253602281464,0.9918368059527389,1.0308555449180452,1.061643825997885
110,1.050678649300801,1.0773566622787771,0.9022561555765888,0.9932451198610528,1.0323457813003674,1.06337310447135
111,1.050678649300801,1.0773566622787771,0.9022561555765888,0.9932451198610528,1.0323457813003674,1.06337310447135
112,1.050678649300801,1.0773566622787771,0.9022561555765888,0.9932451198610528,1.0323457813003674,1.06337310447135
113,0.7224932902056075,0.7368561853257413,0.6476855422375041,0.6979583907117893,0.6890279227700794,0.7203890985140985
114,0.6682633542868648,0.6657950840518864,0.6137833464896469,0.6206432417135744,0.6591786746897247,0.6577543129432443
115,0.8540034738238799,0.8683024251573036,0.7399968638126532,0.8105992383797745,0.8197628307034456,0.8598269680733241
116,0.7419491193304825,0.7572955849185412,0.664198207862906,0.7167874849022509,0.709888525165311,0.7414680827195942
117,0.9205680681557376,0.9391920173103564,0.7953987298009172,0.8736799081183068,0.8891674080079878,0.9282476419641263
118,0.8237967476906096,0.8399717310468077,0.7141375536946207,0.7839669732441471,0.7661234961680351,0.8126298544747258
119,0.815494844788323,0.8345795043163465,0.7051829349275129,0.7821683477714011,0.7514550146723998,0.8043476080976081
120,0.8575971457163406,0.8716553991827815,0.7434678260336156,0.8127916220702064,0.8227967173010468,0.8618481992486072
121,0.8575971457163406,0.8716553991827815,0.7434678260336156,0.8127916220702064,0.8227967173010468,0.8618481992486072
122,1.0027255795935397,1.0277618011355372,0.8625877959532748,0.95134397595833,0.9743520199051762,1.0116378207075991
123,0.7491107056857831,0.7615555359577502,0.6506703050762647,0.7121702717188095,0.6870088168005549,0.7329304029304029
124,0.8502757324914062,0.8676459985254121,0.7361115885034129,0.8099003097829787,0.7981922818457471,0.8447491184283917
125,0.8502757324914062,0.8676459985254121,0.7361115885034129,0.8099003097829787,0.7981922818457471,0.8447491184283917
126,1.2919310867355136,1.253081512899832,1.08841821235684,0.7577212618635115,1.2152588086516658,0.8184628906814698
127,1.2899002744105836,1.2508303096705198,1.0863874000319098,0.7570209817514667,1.212653238121567,0.8176016409784524
128,1.2919310867355136,1.253081512899832,1.08841821235684,0.7577212618635115,1.2152588086516658,0.8184628906814698
129,1.2919310867355136,1.253081512899832,1.08841821235684,0.7577212618635115,1.2152588086516658,0.8184628906814698
130,1.2919310867355136,1.253081512899832,1.08841821235684,0.7577212618635115,1.2152588086516658,0.8184628906814698
131,0.8250582738231839,0.8099450915305155,0.7401957257272715,0.566148432684031,0.772919972105591,0.6043938412874895
132,0.7114996044134211,0.6961163367149282,0.665862525550761,0.5472327066188064,0.7123813595184602,0.5735462462062667
133,1.0040130146368476,0.9700548849564437,0.8473809070113661,0.6455350661336576,0.9241517331000249,0.6987283112545718
134,0.8508134920634919,0.8357367275998255,0.7630207579157758,0.5788425451663399,0.7997032662780211,0.6175504831313462
135,1.098794085266315,1.0632849813983245,0.9280553051945474,0.6847821351890859,1.0175966587638978,0.7408359988135269
136,0.9761616902616902,0.9376403624074866,0.815559850777242,0.6212509742797154,0.8585584933172812,0.6783770999439201
137,0.9773232293975328,0.9391283364713616,0.8099113843672666,0.6132312368677257,0.8444924489653541,0.6717005663613307
138,1.0074599253957053,0.9728266474021192,0.8510835627788417,0.6479170178292006,0.9273305005180744,0.7013452222078341
139,1.0074599253957053,0.9728266474021192,0.8510835627788417,0.6479170178292006,0.9273305005180744,0.7013452222078341
140,1.2246873088232393,1.1865774249173455,1.0305185518835844,0.730071727000165,1.1362312995146422,0.7900431185642051
141,0.8774597149035532,0.8392970412031603,0.7279648650511047,0.5728729140470147,0.7569588657071983,0.6279618576748105
142,1.0108683605292819,0.973730482718751,0.8467599176183453,0.6385657970904308,0.9006512931512932,0.6956737089016588
143,1.0108683605292819,0.973730482718751,0.8467599176183453,0.6385657970904308,0.9006512931512932,0.6956737089016588
144,1.0948922508222168,1.3034717985614634,0.9008926431686259,0.8443611815443052,1.030860779815366,0.996571302886174
145,1.0931629723487524,1.3010531163262675,0.8996618478201835,0.8433517837023281,1.0293705434330434,0.9952737637362858
146,1.0948922508222168,1.3034717985614634,0.9008926431686259,0.8443611815443052,1.030860779815366,0.996571302886174
147,1.0948922508222168,1.3034717985614634,0.9008926431686259,0.8443611815443052,1.030860779815366,0.996571302886174
148,1.0948922508222168,1.3034717985614634,0.9008926431686259,0.8443611815443052,1.030860779815366,0.996571302886174
149,0.7421619681095488,0.8343278168859566,0.6466663820255187,0.6169682102729399,0.6879309504137828,0.6953818475203396
150,0.6730380275001441,0.7234914174066618,0.6126760248791584,0.5772116876895655,0.6579830173173015,0.6210361974894842
151,0.8864761639975441,0.9883319574963924,0.7389958628116523,0.71511035620534,0.8186861262803439,0.8292357148307158
152,0.7622834172238554,0.8621613872286419,0.6631412147967806,0.6316153206860929,0.7087492615852891,0.713012653863427
153,0.9569342526340742,1.0911132984662395,0.7942594662208954,0.7602831931892992,0.8879358809143917,0.8874238416320467
154,0.8600039974662214,0.9542888831357222,0.7130997356033757,0.6860730565639463,0.7650056781488086,0.8035404784340955
155,0.8540291993321718,0.9535469897761132,0.7041451168362679,0.6794830999464279,0.7503371966531733,0.8013326271414073
156,0.8901076817631876,0.9921083415359344,0.7424486658216303,0.7170116742805163,0.8216997449447501,0.8312888423668686
157,0.8901076817631876,0.9921083415359344,0.7424486658216303,0.7170116742805163,0.8216997449447501,0.8312888423668686
158,1.0453210547842564,1.2281353567067852,0.8613058761501776,0.8129676418614679,0.9729595725396868,0.9582479148438096
159,0.7825969184479823,0.8476812147362994,0.6497838431232116,0.630503910843068,0.6860594737459488,0.7363411600476818
160,0.8868383371512363,0.9926003127911178,0.7350448080468309,0.707019730594292,0.7970420633042242,0.8278337803537473
161,0.8868383371512363,0.9926003127911178,0.7350448080468309,0.707019730594292,0.7970420633042242,0.8278337803537473
162,1.0457000481219765,1.3383032998296154,1.1045324732866029,0.8521580416239303,1.2483122145374737,1.025387279859637
163,1.0441205274248089,1.3356977292995167,1.1026310833049608,0.8511486437819533,1.2458935323022775,1.024089740709749
164,1.0457000481219765,1.3383032998296154,1.1045324732866029,0.8521580416239303,1.2483122145374737,1.025387279859637
165,1.0457000481219765,1.3383032998296154,1.1045324732866029,0.8521580416239303,1.2483122145374737,1.025387279859637
166,1.0457000481219765,1.3383032998296154,1.1045324732866029,0.8521580416239303,1.2483122145374737,1.025387279859637
167,0.7162426027609023,0.8481808860995464,0.7473941852993943,0.6215117598763643,0.7853000169527148,0.7050252744022228
168,0.6596567240012027,0.7370369178237137,0.6789518114653349,0.5808705266094991,0.7276642570312113,0.6286990840946906
169,0.8601824567195299,1.0085692236339667,0.8854335795800711,0.7250267025597394,0.9695042450467416,0.8594843514767615
170,0.7349131651742785,0.8770673961765914,0.7686367168185351,0.6359429766806145,0.8110700747075757,0.7224930096520342
171,0.9232711673732302,1.115546907492872,0.9591246796309456,0.7696034419816645,1.0587175049059596,0.9172678391652644
172,0.8301811586834041,0.9711818730828444,0.8530561528866073,0.6974067038350734,0.9026380345345372,0.8348718230239971
173,0.8225003106919843,0.9694051731304266,0.8460669425241618,0.6911404273603377,0.8876040174820662,0.8329152505957264
174,0.8633902291661069,1.0125174900822334,0.8889241356743226,0.7269563382208135,0.9725063406425676,0.8615630071761068
175,0.8633902291661069,1.0125174900822334,0.8889241356743226,0.7269563382208135,0.9725063406425676,0.8615630071761068
176,1.0007123345693978,1.258523703346392,1.0514535677288743,0.8215065399696447,1.171539021774871,0.9875658334160778
177,0.7586748632430798,0.8605563880963464,0.7716336369815752,0.6426106209909027,0.8050168770009832,0.7682510076366813
178,0.8558753578506936,1.011342294975926,0.8823810865198917,0.7178727654469662,0.9436465421333842,0.8588025972875161
179,0.8558753578506936,1.011342294975926,0.8823810865198917,0.7178727654469662,0.9436465421333842,0.8588025972875161
180,0.8957680761459692,0.9736568904513884,1.0283598957120728,0.9647330578152968,1.1092940295609854,1.047910551786008
181,0.8949068264429517,0.9722485765430744,1.0269515818037591,0.9635639858165868,1.1075647510875208,1.0463766472054516
182,0.8957680761459692,0.9736568904513884,1.0283598957120728,0.9647330578152968,1.1092940295609854,1.047910551786008
183,0.8957680761459692,0.9736568904513884,1.0283598957120728,0.9647330578152968,1.1092940295609854,1.047910551786008
184,0.8957680761459692,0.9736568904513884,1.0283598957120728,0.9647330578152968,1.1092940295609854,1.047910551786008
185,0.6318594060965245,0.6842119389223832,0.7111619480006307,0.6593128980980473,0.7370270366893451,0.7118465043067377
186,0.6051600568490835,0.6412697519791571,0.6487008527511098,0.6317814445655355,0.6837745410922581,0.6642280196465603
187,0.7632384207039783,0.7983966488613201,0.8467389597875684,0.7868558869927611,0.9013936444799194,0.8642972673517643
188,0.6463309118986044,0.7025371448890939,0.7292482049873891,0.6776905235635735,0.7578656446415688,0.7307624126177038
189,0.8089256557347057,0.8582026869056865,0.908981125733804,0.8458655448334252,0.9707050395997764,0.9263434673079124
190,0.7343625806144547,0.7633020597145549,0.8234929140019128,0.7394180115515331,0.8561257023620552,0.8257256541134742
191,0.7250329733195865,0.7542482361366902,0.8179682114892826,0.7265022527640044,0.8452115527750728,0.8158184073698725
192,0.7659013444569029,0.8012912956745972,0.8500782489445269,0.7894067915422373,0.904281279885464,0.8671468720626024
193,0.7659013444569029,0.8012912956745972,0.8500782489445269,0.7894067915422373,0.904281279885464,0.8671468720626024
194,0.8625415834724409,0.930015410341716,0.985760690722514,0.9168606736065018,1.0557594267959745,1.0015074842239022
195,0.6792113035652255,0.6934746262201189,0.7539039142255429,0.6698689996629628,0.7769250034073872,0.7537401632602636
196,0.7544743885762193,0.7893707829187662,0.847226988292562,0.7674751181348792,0.8871124656112043,0.8531958955831135
197,0.7544743885762193,0.7893707829187662,0.847226988292562,0.7674751181348792,0.8871124656112043,0.8531958955831135
198,1.084493757758844,0.9801603270674996,1.2114951354337629,0.9922063001518108,1.3383357317285889,1.0513366573224934
199,1.082914237061676,0.9786700906851769,1.209464323108833,0.9910663630448924,1.33573016119849,1.0498464209401708
200,1.084493757758844,0.9801603270674996,1.2114951354337629,0.9922063001518108,1.3383357317285889,1.0513366573224934
201,1.084493757758844,0.9801603270674996,1.2114951354337629,0.9922063001518108,1.3383357317285889,1.0513366573224934
202,1.084493757758844,0.9801603270674996,1.2114951354337629,0.9922063001518108,1.3383357317285889,1.0513366573224934
203,0.7289683217594374,0.6864409308900984,0.7924833074266179,0.6640319154875579,0.8252075538049374,0.7083736362584004
204,0.6820453205798033,0.6439998937843766,0.7103069699952053,0.6396569414031402,0.7568258039629047,0.6663734468591344
205,0.8877983458176503,0.7980231984843634,0.9704578300882892,0.8010791202150972,1.0472286561769475,0.8663511693828326
206,0.7490206386292835,0.7052868779090584,0.8153083396151222,0.6833691526931092,0.8519908479773676,0.7275245671893246
207,0.9538653716185358,0.8598853615520282,1.0511322282714703,0.8634714861576563,1.1406735818408211,0.928398820587213
208,0.8452140160743259,0.7614229448670384,0.9386367738541652,0.7461102138161432,0.9816354163942044,0.8223706921480302
209,0.834359456107606,0.7518806279889224,0.9329883074441896,0.7316658289100799,0.9675693720422772,0.8111085790004554
210,0.8907885130525348,0.8010133657192479,0.9741604858557648,0.8035125892462247,1.0504074235949976,0.8690140931357574
211,0.8907885130525348,0.8010133657192479,0.9741604858557648,0.8035125892462247,1.0504074235949976,0.8690140931357574
212,1.034026159026159,0.934503538789253,1.1535954749605075,0.9389569005843555,1.2593082225915653,1.0032252895605194
213,0.7689466870275661,0.6896087289185368,0.8510417881280278,0.6731242174702281,0.8800357887841214,0.7497428494468968
214,0.8746325206759806,0.7883764496357487,0.9698368406952684,0.7765870476492037,1.0237282162282162,0.8510505178568198
215,0.8746325206759806,0.7883764496357487,0.9698368406952684,0.7765870476492037,1.0237282162282162,0.8510505178568198
216,1.0730445685464969,0.9804010838482314,1.1298584032521692,0.8476303299097417,1.2119345548256093,1.056539937528682
217,1.0714173662123032,0.9789108474659092,1.1280744465592558,0.8468227554179566,1.2096833515962973,1.055530539686705
218,1.0730445685464969,0.9804010838482314,1.1298584032521692,0.8476303299097417,1.2119345548256093,1.056539937528682
219,1.0730445685464969,0.9804010838482314,1.1298584032521692,0.8476303299097417,1.2119345548256093,1.056539937528682
220,1.0730445685464969,0.9804010838482314,1.1298584032521692,0.8476303299097417,1.2119345548256093,1.056539937528682
221,0.7225787356927819,0.6859279791941093,0.7588304046314883,0.6074077019389521,0.7822519288322671,0.6812737081758821
222,0.6783812018239415,0.6433539114142562,0.6792927345461143,0.575389994713925,0.7163709886142192,0.6239665090836805
223,0.8639757213896041,0.7984919567792087,0.9055530542533109,0.7341107086129209,0.9617056757802396,0.9303529835897896
224,0.7435874613003096,0.7048194916673864,0.7801497098998683,0.620643862756114,0.806250175070028,0.6955460594146595
225,0.9335363247863246,0.8602521422637252,0.9811315998242134,0.7738140999770199,1.043861867896395,0.9748619909227708
226,0.8163582604645659,0.7608702406910449,0.8792259353549676,0.7054588793559381,0.9094576172533164,0.9054574447504948
227,0.8044113161222993,0.7512746847230952,0.874803943963519,0.698067090383098,0.8981529644378076,0.9004272126756646
228,0.8669658886244886,0.8013866035924858,0.9091760381394528,0.7358946930581958,0.9647963206714368,0.9322488576866396
229,0.8669658886244886,0.8013866035924858,0.9091760381394528,0.7358946930581958,0.9647963206714368,0.9322488576866396
230,1.0183679165594055,0.934648218670775,1.0770211072357558,0.8194490158648597,1.1468531716696333,1.0268351418984918
231,0.7365535394091046,0.6889547675327231,0.7972325195601696,0.6553452641508107,0.8182487044317175,0.851168702434867
232,0.8477642979384781,0.7880940743882573,0.9075929169319876,0.7245457896937942,0.9457521984614776,0.925348201356266
233,0.8477642979384781,0.7880940743882573,0.9075929169319876,0.7245457896937942,0.9457521984614776,0.925348201356266
234,0.8331463024670843,0.9056551136436836,0.8343631210779764,0.8465911215143168,1.0232673428434471,0.972184647546166
235,0.8322659673326055,0.9045432357202116,0.8334426614829787,0.8456051294022537,1.0220982708447377,0.9709211410979264
236,0.8331463024670843,0.9056551136436836,0.8343631210779764,0.8465911215143168,1.0232673428434471,0.972184647546166
237,0.8331463024670843,0.9056551136436836,0.8343631210779764,0.8465911215143168,1.0232673428434471,0.972184647546166
238,0.8331463024670843,0.9056551136436836,0.8343631210779764,0.8465911215143168,1.0232673428434471,0.972184647546166
239,0.5960364705646414,0.6392160884189186,0.6105037031387701,0.6158210993661442,0.6927972591082844,0.6833273264869111
240,0.5739958437616851,0.6097883226819051,0.5746080919111182,0.5805698613986657,0.6278703525090019,0.6196380331513233
241,0.6978291322066014,0.7517124736124755,0.7154189199262472,0.716576040610181,0.8738500663855046,0.8170753405165182
242,0.6108845938149812,0.6556993451611736,0.6236097388886078,0.6306168809811207,0.7082628448698175,0.7001484943931429
243,0.7437842821807276,0.8039487790680165,0.7572600149068937,0.7617938415250812,0.9261239593480096,0.871221663556569
244,0.6618260925234876,0.7144208713646053,0.6948533731689176,0.6850542078861448,0.8558910348370595,0.7894969416965861
