SB_snack_0,SB_snack_1,SB_snack_2,SB_snack_3,SB_snack_4,SB_snack_5,SB_snack_6,SB_snack_7
3.1038554664289952,11.601117647058823,2.64332336523126,14.159428571428572,3.6747368421052626,13.9625,2.9112576499388,4.774761904761904
13.437491830065358,11.601117647058823,2.877212254120149,14.159428571428572,3.8810344827586207,13.9625,3.066756965944272,4.774761904761904
4.391316526610645,11.601117647058823,2.51703532728881,14.159428571428572,6.216274509803922,13.9625,2.683722382880277,4.774761904761904
1.6882997238165953,11.601117647058823,1.6369451871657752,14.159428571428572,3.3639445887445887,13.9625,2.2334825174825177,4.774761904761904
0.8264073629451779,1.780650863422292,2.864715789473684,1.8861693548387095,13.222222222222223,2.1254413145539908,3.5341982521602504,1.500043956043956
0.8273392425463335,1.4124311784182815,2.8980491228070173,1.964607425183512,16.555555555555554,1.994370122630992,3.5387210925039865,1.3818633010182304
2.186078431372549,2.1975,2.3151021877539266,2.6539495798319326,6.034666666666666,2.679962868868478,2.5412300751879697,2.0903194274413783
5.777930589680591,1.9143794326241135,2.5799807692307697,2.052502432551968,9.963375,2.3473701298701295,2.924320349761526,1.5915864661654138
1.4345606229143493,3.1571773345813234,1.9348739701159055,3.4996464646464647,4.443699059561129,4.036666666666667,2.1253609831029183,2.5872085561497324
2.5178073804660466,1.8159047619047617,2.3474830484330482,2.560438095238095,8.59609756097561,2.700776285861032,2.7767855072463767,1.9837283157094476
1.317665598290598,1.838367965367965,1.589175957134215,2.521631701631702,2.4318962769810226,2.766354166666667,1.5505446428571428,1.9411582670203358
1.9528030303030302,2.2110381543921913,1.7749917180149737,2.7099054621848735,2.819300366300366,2.7454088934321494,1.6853794871794872,2.1212741312741312
2.5604915982765744,2.2110381543921913,1.9837973827569229,2.7099054621848735,3.774398550724638,2.7454088934321494,1.9134234198181375,2.1212741312741312
1.5956669350509929,6.079127413127413,1.5358269320843092,5.836214285714286,3.1754920634920634,10.79603448275862,1.4546015986882557,3.626903726708074
1.2489452314383347,1.3047558378705384,1.6246808933002481,2.001470588235294,2.7673281926406927,1.9218095238095239,1.6042375293531628,1.6136913145539904
1.38005614738924,2.0605083088954053,1.8062566768027164,2.748732051755307,3.9742299396031058,2.9710554260554263,1.798734606409829,2.0984894091415827
1.278667672197084,2.0605083088954053,1.5815895530536093,2.748732051755307,2.4513205828779596,2.9710554260554263,1.5634415584415584,2.0984894091415827
1.4783668039277793,37.294,1.8257794089968002,7.089047619047619,3.9506578947368416,3.936351778656127,1.8205580711948173,7.762348484848485
1.0889369184007482,37.294,1.508522222222222,7.089047619047619,2.46971259537049,3.936351778656127,1.5329192839096042,7.762348484848485
1.244022043032538,37.294,1.6181680727874277,7.089047619047619,2.832892628205128,3.936351778656127,1.5596529139685473,7.762348484848485
0.9782740633074936,37.294,2.0145707082780953,7.089047619047619,2.2971657509157506,3.936351778656127,1.5132845744680852,7.762348484848485
1.7935485933503834,37.294,1.8344066387166074,7.089047619047619,2.7002941176470587,3.936351778656127,2.219694910352805,7.762348484848485
1.7005813592902057,2.141701127819549,1.3856412901424062,1.6592528478386601,4.356890282131661,1.484043956043956,1.7161623627093796,1.7680895100834124
2.82056223893066,2.153496411187196,1.6946297403586037,1.7727419737125618,13.998828282828281,1.4659947620419034,1.9651758241758237,1.7907466307277626
1.152651635835015,2.626235294117647,1.1817227772227772,2.1903861003861005,2.425647631779985,1.9851735548020375,1.079805534071336,2.512421834625323
1.1847785164999785,2.339419882443138,1.2793730911719527,1.7921353162966067,4.3966344203463885,1.5747694462400346,1.1686671388616467,1.9075220531455828
8.214867647058822,3.9912820512820515,3.0416662881368763,2.836437012263099,11.001666666666667,2.420464285714286,2.8789179805701544,3.322347480106101
8.93437851662404,2.2013333333333334,2.873054494525083,2.1078072367883687,10.827441860465116,1.9146901737101374,2.606391319372451,2.299012373285629
1.557708265139116,2.1381051367331856,1.3328083735909821,2.0588278474399164,2.485035714285714,1.8722857142857143,1.289830303030303,2.2286089743589743
9.165591331269349,2.6800588235294116,2.930463585434174,2.238332954803543,10.887692307692308,2.01860974551764,2.645297749869178,2.559967576461479
7.4059620081411115,2.6800588235294116,2.9366314731020613,2.238332954803543,20.776603773584906,2.01860974551764,2.7336085440663753,2.559967576461479
3.2355601613576304,8.3325,2.158621974807756,4.3569426877470345,5.759591973244147,3.209835164835165,2.159081615328644,5.145547511312217
3.1510952380952384,1.5229312865497076,2.003352037045417,1.6554683527376848,5.309361111111111,1.5695295463723247,2.1330011123470523,1.782225553638194
3.2355601613576304,2.48886613259027,2.158621974807756,2.254797101449275,5.759591973244147,2.0170165087311522,2.159081615328644,2.480222222222222
7.688617647058822,2.48886613259027,2.9202969187675074,2.254797101449275,10.874090909090908,2.0170165087311522,2.7975653235653235,2.480222222222222
7.899117647058823,2.428235294117647,2.9750611464097836,5.066074660633484,10.9315,4.728099033816425,2.8349875457875457,5.764285714285714
7.219296932928884,2.428235294117647,2.6584129901960787,5.066074660633484,7.367619047619049,4.728099033816425,2.67301382259964,5.764285714285714
7.267617647058823,2.428235294117647,2.7730619460899115,5.066074660633484,10.721,4.728099033816425,2.6906446886446886,5.764285714285714
7.263355072463769,2.428235294117647,2.6778238508518166,5.066074660633484,7.387666666666666,4.728099033816425,2.6878435681965094,5.764285714285714
7.23328364389234,2.428235294117647,2.6646778711484593,5.066074660633484,7.374086021505377,4.728099033816425,2.6778197586726997,5.764285714285714
7.7842994652406405,1.8126836506159016,2.94640544589929,1.5924197677322678,10.901428571428571,1.304467885375494,2.8155567765567766,1.7039144269423923
7.33778431372549,1.6539035204991088,2.802121480171016,1.6365482564973228,10.751071428571429,1.314827905342872,2.7125148185148182,1.5549182019159908
7.267617647058823,2.3701962949331365,2.7730619460899115,2.209857142857143,10.721,1.900945929887106,2.6906446886446886,2.3716726475279106
7.899117647058823,1.9404761904761902,2.9750611464097836,1.7064493905341362,10.9315,1.3861286412512217,2.8349875457875457,1.8259068627450978
7.33778431372549,3.4731538461538465,2.802121480171016,2.7556731382208057,10.751071428571429,2.3959847494553377,2.7125148185148182,3.038700195153684
7.267617647058823,1.8399872385678837,2.7730619460899115,2.090143843772327,10.721,1.6086787025703793,2.6906446886446886,2.223498065277041
7.219296932928884,1.7653306451612902,2.6584129901960787,2.0457894736842106,7.367619047619049,1.5404396551724138,2.67301382259964,2.1999934112009583
7.267617647058823,2.3967248154322456,2.7730619460899115,2.2474035087719297,10.721,1.9211572871572868,2.6906446886446886,2.4061818181818184
8.58358438576349,2.3967248154322456,3.211794871794871,2.2474035087719297,21.065454545454546,1.9211572871572868,2.9200980235791105,2.4061818181818184
7.79321212121212,7.035928571428572,3.184500683994528,3.8158961038961037,0.9014285714285715,3.3367673992673987,2.821363977485929,4.408634974533108
8.58358438576349,1.3436935568666393,3.211794871794871,1.6890714285714286,21.065454545454546,1.2961337920074938,2.9200980235791105,1.7537638897476164
7.788689280868384,2.0741259079903145,3.0562955557894,2.2261365177650005,20.90142857142857,1.7449620164033601,2.8184253938832255,2.384967032967033
8.58358438576349,2.0741259079903145,3.211794871794871,2.2261365177650005,21.065454545454546,1.7449620164033601,2.9200980235791105,2.384967032967033
7.516064785788923,27.358690476190468,3.1022588235294117,6.738681318681318,0.8155102040816328,3.493928571428571,2.7637303399370365,5.764285714285714
7.908030303030303,27.358690476190468,3.2131563845050217,6.738681318681318,0.9315000000000001,3.493928571428571,2.8407947467166976,5.764285714285714
3.2355601613576304,27.358690476190468,2.158621974807756,6.738681318681318,5.759591973244147,3.493928571428571,2.159081615328644,5.764285714285714
3.1510952380952384,27.358690476190468,2.003352037045417,6.738681318681318,5.309361111111111,3.493928571428571,2.1330011123470523,5.764285714285714
3.2355601613576304,27.358690476190468,2.158621974807756,6.738681318681318,5.759591973244147,3.493928571428571,2.159081615328644,5.764285714285714
7.434405303030303,1.7405992063492064,3.0736625971143177,2.031234604467481,0.7857692307692308,1.3501459873459873,2.7430141015554073,1.7039144269423923
7.434405303030303,1.563202594348189,3.0736625971143177,1.8287783108909867,0.7857692307692308,1.3208126463700234,2.7430141015554073,1.5549182019159908
3.3263130860860017,2.2419625779625774,1.6245476847543816,2.57843956043956,4.094082458770615,1.921836655233151,1.4462306496792263,2.3716726475279106
3.306771672771673,1.8582737932382254,1.6015390756610266,2.2278883371530425,4.050468926553672,1.4258860938383269,1.4390500727725,1.8259068627450978
8.000909090909092,3.206410256410257,3.2276923076923074,3.7997368421052626,6.184736842105263,2.296751347708895,2.687844746716698,3.038700195153684
8.176325757575757,1.742132083602672,3.2627027027027027,2.5915009580583352,6.221666666666666,1.7557979133682458,2.7107251814993063,2.223498065277041
10.206147186147186,1.6768118466898954,3.4821428571428568,2.659155844155844,6.455555555555556,1.7078140426824635,2.8442974494194004,2.1999934112009583
8.637777777777776,2.2632069275753484,2.774635832004253,2.634840906840907,7.032708333333334,1.943450071667463,2.622107892107892,2.4061818181818184
1.8766580086580085,2.2632069275753484,1.528532302597152,2.634840906840907,4.1549945887445885,1.943450071667463,2.1319222177842865,2.4061818181818184
11.683855072463768,5.980095238095237,3.2352639517345403,9.778300248138958,7.977066666666667,2.907560416627849,3.0487007110536517,4.408634974533108
11.688117647058823,1.2859748747984043,3.330502046972635,1.8741962350999848,11.3104,1.4658288195969356,3.051501831501831,1.7537638897476164
7.631038647342993,1.9616007689745996,2.5832721956406166,2.8373232323232322,6.83077519379845,1.8619696969696968,2.497283094264226,2.384967032967033
4.25625974025974,1.9616007689745996,2.907882187938289,2.8373232323232322,12.526,1.8619696969696968,2.657391472868217,2.384967032967033
1.8106376956376955,,2.0677231121281467,9.412698412698411,4.7942532467532475,4.476233333333333,2.083081036168133,5.221142857142857
2.9171378510296226,,2.6404705882352943,9.412698412698411,11.137692307692308,4.476233333333333,2.521711051026581,5.221142857142857
1.698053861347979,,1.5477394636015327,9.412698412698411,2.3803801169590644,4.476233333333333,1.7181107288717292,5.221142857142857
2.2671152294910057,,1.7414363636363634,9.412698412698411,2.778870431893688,4.476233333333333,1.8501011936055456,5.221142857142857
2.976234252638747,,1.9865875457875457,9.412698412698411,3.7801353928299006,4.476233333333333,2.0508360805860804,5.221142857142857
2.260358212604682,,1.6673552522746071,2.072844272844273,3.2252094717668482,1.570615468409586,1.4349475802181508,1.629691031585048
1.7982619047619046,,1.6032761904761905,1.8739652014652015,2.727514592933948,1.495906629318394,1.7684047619047618,1.5014896163744091
2.354045248868778,,1.8482067448680355,2.694917980570154,3.9814814578819933,2.245483766233766,1.9414596996784077,2.197833333333333
1.6743421676362853,,1.5396507936507937,2.2726145955493786,2.404903269988016,1.6670149253731341,1.7263739364909223,1.7384436304436304
2.425331248778581,,1.858116883116883,3.9551923076923075,3.9599870129870127,2.7184386334386335,1.9620467571644042,2.768903820816864
1.5857435897435899,,1.4632068844397612,2.7322764976958522,2.4266491228070177,2.195153846153846,1.6998583042973288,2.128214285714286
1.8784632034632032,,1.5996428571428574,2.7929889513471604,2.7790860215053765,2.161802197802198,1.7427793749078577,2.1018705884279654
1.9360990777338603,,2.669125,2.75609954675172,2.225153558052434,2.280461279461279,1.6926253827473339,2.2341847290640393
7.281252189580101,,1.774148717948718,2.75609954675172,3.0555102040816324,2.280461279461279,2.292262327142155,2.2341847290640393
3.206147852147852,,1.3833376549712342,10.287836538461539,4.584721925133691,3.625333333333333,1.680108766540006,3.973773755656109
6.414390119684237,,1.6876104676104677,1.9950565425140894,14.217159329140461,1.8229350525635355,1.9815550174872207,1.7016216216216216
1.9295172413793105,,1.2486540034806406,2.9762727272727267,2.437081447963801,2.302019786143775,1.111592580982236,2.2569596037385793
2.918204491161013,,1.3783094469789696,2.9762727272727267,4.411748148909914,2.302019786143775,1.2209846839320522,2.2569596037385793
8.167413101604279,,13.707967032967034,4.696538461538461,16.241714285714284,7.693538461538461,5.1124630541871925,4.074632352941176
8.886923971169495,,13.301883116883118,4.696538461538461,16.06142857142857,7.693538461538461,4.843095238095238,4.074632352941176
1.5385170886685278,,2.023458646616541,4.696538461538461,2.3647468354430377,7.693538461538461,1.6770919905617092,4.074632352941176
9.118136785814803,,13.407463054187193,4.696538461538461,16.12473684210526,7.693538461538461,4.930803571428571,4.074632352941176
7.358507462686566,,23.32387043189369,4.696538461538461,26.005769230769232,7.693538461538461,4.798722271517303,4.074632352941176
3.2138101613576304,,4.032759784075574,1.595868829485338,5.597794871794872,2.0478858797837183,2.7339070248129778,1.3421101146154666
3.129345238095238,,3.5684795321637424,1.5352810975187734,5.146557919621749,1.8281922303049065,2.6774737286675667,1.210824013346408
3.2138101613576304,,4.032759784075574,1.9519423076923075,5.597794871794872,3.385590187590187,2.7339070248129778,1.9409166666666668
7.641163101604278,,13.47936974789916,1.709625350140056,16.107441860465116,2.2429099821746883,4.924131274131274,1.4194342945190404
7.851663101604278,,13.57842857142857,2.5095175907683647,16.167692307692306,4.535886574725584,5.006883116883117,2.3675662386739385
7.1718423874743396,,9.879699011680144,1.9178745844319613,12.594086021505376,3.345263774189573,4.684656862745098,1.8035128205128206
7.220163101604278,,13.241628571428572,1.89512987012987,15.948135593220337,3.438727272727273,4.7180323450134765,1.759934451513399
7.215900527009223,,9.908295238095238,1.9918082497212928,12.614802259887005,3.42956862745098,4.7101892077585745,1.9642489451476792
7.185829098437795,,9.888864468864469,1.9918082497212928,12.600765027322405,3.42956862745098,4.692858161446397,1.9642489451476792
7.736844919786096,,13.525803571428572,3.6253581901969,16.13609756097561,10.269838709677419,4.9631428571428575,3.214102216191768
7.290329768270945,,13.285559006211178,1.4917392453102107,15.979272727272726,2.675794266273077,4.756938775510204,1.489174284595871
7.220163101604278,,13.241628571428572,2.0421211173650198,15.948135593220337,3.6021697922968334,4.7180323450134765,1.9093050348344467
7.851663101604278,,13.57842857142857,2.0421211173650198,16.167692307692306,3.6021697922968334,5.006883116883117,1.9093050348344467
7.290329768270945,,13.285559006211178,3.807515151515152,15.979272727272726,14.613333333333333,4.756938775510204,3.3244796380090498
7.220163101604278,,13.241628571428572,3.807515151515152,15.948135593220337,14.613333333333333,4.7180323450134765,3.3244796380090498
7.1718423874743396,,9.879699011680144,3.807515151515152,12.594086021505376,14.613333333333333,4.684656862745098,3.3244796380090498
7.220163101604278,,13.241628571428572,3.807515151515152,15.948135593220337,14.613333333333333,4.7180323450134765,3.3244796380090498
8.536129840308945,,23.834689440993788,3.807515151515152,26.309375,14.613333333333333,5.221130298273156,3.3244796380090498
7.745757575757575,,3.525803571428571,1.4527731163657935,6.136097560975609,2.208282051282051,4.979809523809523,1.16098063973064
8.536129840308945,,23.834689440993788,1.4184669455751544,26.309375,2.067330785156872,5.221130298273156,1.0942850786567777
7.741234735413839,,23.525803571428572,1.8226521828243492,26.13609756097561,3.075223711106064,4.97130612244898,1.4790605637083625
8.536129840308945,,23.834689440993788,1.545079656862745,26.309375,2.4356428571428568,5.221130298273156,1.2190497397339501
7.468610240334378,,3.3841208791208794,2.2698459383753504,6.046249999999999,4.476999999999999,4.859523809523809,1.7886185110942143
7.8605757575757575,,3.5784285714285717,1.74298336338584,6.167692307692308,3.0492444662255984,5.023549783549783,1.4586692350027517
3.2138101613576304,,4.032759784075574,1.7037847394540944,5.597794871794872,3.107183908045977,2.7339070248129778,1.4157878808445097
3.129345238095238,,3.5684795321637424,1.8550708725224507,5.146557919621749,3.1406697356697357,2.6774737286675667,1.5054609164420483
3.2138101613576304,,4.032759784075574,1.8550708725224507,5.597794871794872,3.1406697356697357,2.7339070248129778,1.5054609164420483
7.386950757575758,,3.3378571428571426,3.0770274170274172,6.015294117647058,11.323260869565216,4.8194285714285705,2.4944654169360048
7.386950757575758,,3.3378571428571426,1.389657142857143,6.015294117647058,2.2495322236448994,4.8194285714285705,1.2127311912225704
3.3207001828601954,,2.5259467963386726,1.849970408163265,4.089294540699575,3.334416630068804,1.8668885647122249,1.51776740237691
3.3011587695458666,,2.478975116362334,1.849970408163265,4.045422003284072,3.334416630068804,1.8534513147671041,1.51776740237691
7.961363636363636,,3.3775714285714287,4.260277056277056,3.5927027027027023,17.763076923076923,4.2029339477726575,5.294115384615385
8.136780303030303,,3.446967032967033,4.260277056277056,3.6317142857142857,17.763076923076923,4.259129720853858,5.294115384615385
10.16660173160173,,3.961310924369747,4.260277056277056,3.8815384615384616,17.763076923076923,4.651095238095238,5.294115384615385
8.604316239316239,,6.782943722943722,4.260277056277056,6.188172043010753,17.763076923076923,3.9171989417989415,5.294115384615385
1.8431964701964703,,2.7149100022784234,4.260277056277056,3.296191397255227,17.763076923076923,2.7736790146096952,5.294115384615385
11.636400527009224,,11.08709523809524,1.5232938076416338,13.239166666666666,2.2655238095238093,5.6369187675070025,1.434227797876065
11.640663101604279,,14.42042857142857,1.510091180199389,16.572499999999998,2.13535718404534,5.644761904761904,1.3526351998540433
7.597577108881455,,6.40021645021645,1.8750016226002593,5.9747619047619045,3.2105773270846796,3.6084656084656084,2.106003734827264
4.216714285714286,,8.392,1.6293806499872676,9.94503448275862,2.502596903096903,4.107876254180602,1.52494358974359
1.781956376956377,,4.019342328152396,2.385297349709114,4.367454545454545,4.717899999999999,2.6048090444027747,2.665967032967033
2.877592396484168,,6.962726790450928,1.8057390635680108,8.544736842105262,3.1463452380952384,3.754425798258345,1.827794801641587
1.6877376558143822,,2.3830023640661935,1.7693933808127356,2.3548321123321125,3.187815894797027,1.8799023809523807,1.76625
2.256799023957409,,2.7324188311688316,1.912308741099833,2.7593956043956043,3.2808035714285717,2.1402380952380953,2.128869759285828
2.96097109474401,,3.3127950310559,1.912308741099833,3.72560125342734,3.2808035714285717,2.5246158070442286,2.128869759285828
2.246621370499419,,2.6556359979889392,3.343789321789322,3.174111111111111,12.063333333333333,1.8644744144744148,3.7694954183747287
1.7858333333333334,,2.541007326007326,1.411809216589862,2.6867390532964306,2.3013419913419915,1.9663972693972689,1.470059692556919
2.3369864253393664,,3.171778146665365,1.9252905923344943,3.8956488203266786,3.44883830171635,2.293367602546707,1.9731569264069264
1.6630434663375842,,2.382815759637188,1.9252905923344943,2.3727394636015324,3.44883830171635,1.8891529304029302,1.9731569264069264
2.4082724252491694,,3.164969696969697,7.865857142857143,3.875277777777778,,2.3294585561497323,3.028655462184874
1.5733150183150184,,2.294592287169537,7.865857142857143,2.384135891906463,,1.8441735241502681,3.028655462184874
1.8681469979296064,,2.5263782051282053,7.865857142857143,2.752303488860866,,1.9362324342324342,3.028655462184874
1.9280683085030912,,1.7005706340700404,7.865857142857143,2.206628787878788,,1.9378612272056224,3.028655462184874
7.252570870898782,,3.3248351648351644,7.865857142857143,2.63125,,3.10412987012987,3.028655462184874
3.1812907092907095,,2.356477033492823,1.9088649253731345,4.32725974025974,,2.2638690371413484,1.2896321722179844
6.389532976827094,,2.9714974160206715,1.8039219533883284,13.965324786324786,,2.7332256728778463,1.2254243712460915
1.9239043381535041,,1.7822058823529414,3.226168498168498,2.428858670741024,,1.4310407232753506,1.8876490697521529
2.9107685937251153,,2.1470307692307693,2.057061866916004,4.396094787565376,,1.6507830907830907,1.3500717703349283
14.312999999999999,,6.730748768472907,4.001660714285714,3.8420320855614976,,6.804322169059011,2.1681198767132273
14.737473684210528,,6.461380952380952,3.1748742310321254,3.6151884700665184,,6.346386946386947,1.8476400700748528
2.132255538579068,,1.798671205065372,3.1614858299595143,1.6141037296037297,,1.9802266877266874,1.8150116077616076
15.092000000000002,,6.5490892857142855,3.2748351648351646,3.681793611793612,,6.523030303030303,1.9108054542571744
23.079034482758622,,7.408844720496894,3.2748351648351646,3.637675070028011,,6.3583333333333325,1.9108054542571744
3.984643356643356,,3.17241958041958,5.797733333333333,2.5615308254963423,,3.431926634085554,2.645335164835165
3.461611111111111,,2.8432057860838347,2.6307995647479587,2.4568255346011205,,3.207380692654185,1.606215003024803
3.984643356643356,,3.17241958041958,3.3453101503759397,2.5615308254963423,,3.431926634085554,1.9130860215053764
13.471,,6.5424169884169885,3.3453101503759397,3.7005194805194805,,6.410404040404041,1.9130860215053764
13.786750000000001,,6.625168831168831,4.210468253968254,3.7638277511961724,,6.5731093544137025,3.300454545454545
9.522358974358974,,5.644119047619048,4.210468253968254,3.4736635780470424,,5.872463768115942,3.300454545454545
12.909666666666666,,6.336318059299191,4.210468253968254,3.53460815047022,,6.062290345313602,3.300454545454545
9.576333333333334,,5.669651392632526,4.210468253968254,3.4950824587706153,,5.91077519379845,3.300454545454545
9.53940350877193,,5.652320346320346,4.210468253968254,3.4805652173913044,,5.884666666666666,3.300454545454545
13.611333333333334,,6.581428571428572,1.5352822236448997,3.730590909090909,,6.485248484848485,1.3050310457516339
12.997375,,6.375224489795919,1.4815211057058881,3.5668686868686867,,6.122540792540792,1.316275743863979
12.909666666666666,,6.336318059299191,1.8816435411373853,3.53460815047022,,6.062290345313602,1.6073998759305212
13.786750000000001,,6.625168831168831,1.641422459893048,3.7638277511961724,,6.5731093544137025,1.3773723443223442
12.997375,,6.375224489795919,2.392741702741703,3.5668686868686867,,6.122540792540792,1.957090909090909
12.909666666666666,,6.336318059299191,1.822918201915991,3.53460815047022,,6.062290345313602,1.5906366359806523
9.522358974358974,,5.644119047619048,1.7965909878165314,3.4736635780470424,,5.872463768115942,1.5462121263243134
12.909666666666666,,6.336318059299191,1.9175013842746398,3.53460815047022,,6.062290345313602,1.6399025641025642
25.014666666666663,,7.831252747252748,1.9175013842746398,3.957219662058372,,7.235416666666666,1.6399025641025642
3.611333333333333,,9.248095238095239,3.349010673234811,3.8214999999999995,,6.8892888888888875,2.636608187134503
25.014666666666663,,7.831252747252748,1.425313852813853,3.957219662058372,,7.235416666666666,1.3046273036712257
23.611333333333334,,7.581428571428572,1.9428635318170202,3.773880952380952,,6.667066666666666,1.6617731858305629
25.014666666666663,,7.831252747252748,1.9428635318170202,3.957219662058372,,7.235416666666666,1.6617731858305629
3.2184,,9.127809523809523,4.894448051948052,3.7274468085106385,,6.668263888888887,
3.78675,,9.291835497835498,4.894448051948052,3.8547368421052632,,6.9771497584541065,
3.984643356643356,,3.17241958041958,4.894448051948052,2.5615308254963423,,3.431926634085554,
3.461611111111111,,2.8432057860838347,4.894448051948052,2.4568255346011205,,3.207380692654185,
3.984643356643356,,3.17241958041958,4.894448051948052,2.5615308254963423,,3.431926634085554,
3.110142857142857,,9.087714285714288,1.6521554460365433,3.6952,,6.600603174603174,
3.110142857142857,,9.087714285714288,1.4855501947141385,3.6952,,6.600603174603174,
3.1973063938618926,,2.0660521596051007,2.2020979451212006,1.7750670179860237,,2.2244572447700763,
3.1398476190476194,,2.028037244237244,1.7669094673442498,1.7565826596271243,,2.190848861283644,
3.838285714285715,,9.167219662058372,2.779205128205128,3.6306666666666665,,6.211746031746031,
4.139,,9.223415435139573,2.1304213075060536,3.6719411764705883,,6.338362573099415,
